,Sum of AGE,Sum of Inventory LBS,Sum of Inventory Pallets,ITEM_NUMBER,LOT_NO,QC_GRADE,PRODUCTION_PLANT,SPEC,WHSE_CODE,SUBLOT_NO,ALLOCATED_ORDER_NUM,JOINER
3230,19,2755.75,1,310726,1012513305,101,WA002,3035A-9999A-9999C-9999E,WA007,301010268,232663-1-1-101,WA007310726WA0021013035A-9999A-9999C-9999E1012513305301010268
3231,19,2755.75,1,310726,1012513305,101,WA002,3035A-9999A-9999C-9999E,WA007,301010269,232663-1-1-101,WA007310726WA0021013035A-9999A-9999C-9999E1012513305301010269
3232,19,2755.75,1,310726,1012513306,102,WA002,9999A,WA007,301010297,233382-1-1-113,WA007310726WA0021029999A1012513306301010297
3233,19,2755.75,1,310726,1012513306,102,WA002,9999A,WA007,301010300,233382-1-1-113,WA007310726WA0021029999A1012513306301010300
3234,19,2755.75,1,310726,1012513306,102,WA002,9999A,WA007,301010301,233382-1-1-113,WA007310726WA0021029999A1012513306301010301
3235,19,2755.75,1,310726,1012513306,102,WA002,9999A,WA007,301010302,233382-1-1-113,WA007310726WA0021029999A1012513306301010302
3236,19,2755.75,1,310726,1012513306,102,WA002,9999A,WA007,301010313,233382-1-1-113,WA007310726WA0021029999A1012513306301010313
3237,19,2755.75,1,310726,1012513306,102,WA002,9999A,WA007,301010314,233382-1-1-113,WA007310726WA0021029999A1012513306301010314
3238,19,2755.75,1,310726,1012513306,102,WA002,9999A,WA007,301010315,233382-1-1-113,WA007310726WA0021029999A1012513306301010315
3239,19,2755.75,1,310726,1012513306,102,WA002,9999A,WA007,301010374,233382-1-1-113,WA007310726WA0021029999A1012513306301010374
3240,19,2755.75,1,310726,1012513307,102,WA002,9999A,WA007,301010393,233382-1-1-113,WA007310726WA0021029999A1012513307301010393
3241,19,2755.75,1,310726,1012513307,102,WA002,9999A,WA007,301010394,233382-1-1-113,WA007310726WA0021029999A1012513307301010394
3242,19,2755.75,1,310726,1012513307,102,WA002,9999A,WA007,301010400,233382-1-1-114,WA007310726WA0021029999A1012513307301010400
3243,19,2755.75,1,310726,1012513307,102,WA002,9999A,WA007,301010402,233382-1-1-114,WA007310726WA0021029999A1012513307301010402
3244,19,2755.75,1,310726,1012513307,102,WA002,9999A,WA007,301010403,233382-1-1-114,WA007310726WA0021029999A1012513307301010403
3245,19,2755.75,1,310726,1012513307,102,WA002,9999A,WA007,301010417,233382-1-1-114,WA007310726WA0021029999A1012513307301010417
3246,19,2755.75,1,310726,1012513307,102,WA002,9999A,WA007,301010418,233382-1-1-114,WA007310726WA0021029999A1012513307301010418
3247,19,2755.75,1,310726,1012513307,102,WA002,9999A,WA007,301010419,233382-1-1-114,WA007310726WA0021029999A1012513307301010419
3248,19,2755.75,1,310726,1012513308,102,WA002,9999A,WA007,301010443,233382-1-1-114,WA007310726WA0021029999A1012513308301010443
3249,19,2755.75,1,310726,1012513308,102,WA002,9999A,WA007,301010444,233382-1-1-114,WA007310726WA0021029999A1012513308301010444
3250,19,2755.75,1,310726,1012513308,102,WA002,9999A,WA007,301010445,233382-1-1-114,WA007310726WA0021029999A1012513308301010445
3251,19,2755.75,1,310726,1012513308,102,WA002,9999A,WA007,301010449,233382-1-1-114,WA007310726WA0021029999A1012513308301010449
3252,19,2755.75,1,310726,1012513308,102,WA002,9999A,WA007,301010450,233382-1-1-114,WA007310726WA0021029999A1012513308301010450
3253,19,2755.75,1,310726,1012513308,102,WA002,9999A,WA007,301010456,233382-1-1-114,WA007310726WA0021029999A1012513308301010456
3254,19,2755.75,1,310726,1012513308,102,WA002,9999A,WA007,301010459,233382-1-1-114,WA007310726WA0021029999A1012513308301010459
3255,19,2755.75,1,310726,1012513308,102,WA002,9999A,WA007,301010464,233382-1-1-114,WA007310726WA0021029999A1012513308301010464
3256,19,2755.75,1,310726,1012513309,102,WA002,9999A,WA007,301010470,233382-1-1-114,WA007310726WA0021029999A1012513309301010470
3257,19,2755.75,1,310726,1012513309,102,WA002,9999A,WA007,301010479,233382-1-1-114,WA007310726WA0021029999A1012513309301010479
3258,19,2755.75,1,310726,1012513309,102,WA002,9999A,WA007,301010488,233382-1-1-114,WA007310726WA0021029999A1012513309301010488
3259,19,2755.75,1,310726,1012513309,102,WA002,9999A,WA007,301010492,233382-1-1-114,WA007310726WA0021029999A1012513309301010492
3260,19,2755.75,1,310726,1012513309,102,WA002,9999A,WA007,301010504,233382-1-1-114,WA007310726WA0021029999A1012513309301010504
3261,19,2755.75,1,310726,1012513309,102,WA002,9999A,WA007,301010625,233382-1-1-114,WA007310726WA0021029999A1012513309301010625
3262,19,2755.75,1,310726,1012513309,102,WA002,9999A,WA007,301010626,233382-1-1-115,WA007310726WA0021029999A1012513309301010626
3263,19,2755.75,1,310726,1012513309,102,WA002,9999A,WA007,301010627,233382-1-1-115,WA007310726WA0021029999A1012513309301010627
3264,19,2755.75,1,310726,1012513310,102,WA002,9999A,WA007,301010639,233382-1-1-115,WA007310726WA0021029999A1012513310301010639
3265,19,2755.75,1,310726,1012513310,102,WA002,9999A,WA007,301010640,233382-1-1-115,WA007310726WA0021029999A1012513310301010640
3266,19,2755.75,1,310726,1012513310,102,WA002,9999A,WA007,301010641,233382-1-1-115,WA007310726WA0021029999A1012513310301010641
3267,19,2755.75,1,310726,1012513310,102,WA002,9999A,WA007,301010642,233382-1-1-115,WA007310726WA0021029999A1012513310301010642
3268,19,2755.75,1,310726,1012513310,102,WA002,9999A,WA007,301010644,233382-1-1-115,WA007310726WA0021029999A1012513310301010644
3269,19,2755.75,1,310726,1012513310,102,WA002,9999A,WA007,301010670,233382-1-1-115,WA007310726WA0021029999A1012513310301010670
3270,19,2755.75,1,310726,1012513310,102,WA002,9999A,WA007,301010671,233382-1-1-115,WA007310726WA0021029999A1012513310301010671
3271,19,2755.75,1,310726,1012513310,102,WA002,9999A,WA007,301010672,233382-1-1-115,WA007310726WA0021029999A1012513310301010672
3272,19,2755.75,1,310726,1012513311,101,WA002,3015A-9999A-9999E,WA007,301010699,,WA007310726WA0021013015A-9999A-9999E1012513311301010699
3273,19,2755.75,1,310726,1012513311,101,WA002,3015A-9999A-9999E,WA007,301010700,,WA007310726WA0021013015A-9999A-9999E1012513311301010700
3274,19,2755.75,1,310726,1012513311,101,WA002,3015A-9999A-9999E,WA007,301010701,,WA007310726WA0021013015A-9999A-9999E1012513311301010701
3275,19,2755.75,1,310726,1012513311,101,WA002,3015A-9999A-9999E,WA007,301010702,,WA007310726WA0021013015A-9999A-9999E1012513311301010702
3276,19,2755.75,1,310726,1012513311,101,WA002,3015A-9999A-9999E,WA007,301010703,,WA007310726WA0021013015A-9999A-9999E1012513311301010703
3277,19,2755.75,1,310726,1012513311,101,WA002,3015A-9999A-9999E,WA007,301010739,,WA007310726WA0021013015A-9999A-9999E1012513311301010739
3278,19,2755.75,1,310726,1012513311,101,WA002,3015A-9999A-9999E,WA007,301010742,,WA007310726WA0021013015A-9999A-9999E1012513311301010742
3279,19,2755.75,1,310726,1012513311,101,WA002,3015A-9999A-9999E,WA007,301010743,,WA007310726WA0021013015A-9999A-9999E1012513311301010743
3280,19,2755.75,1,310726,1012513312,101,WA002,3035A-9999A-9999E,WA007,301010744,232663-1-1-101,WA007310726WA0021013035A-9999A-9999E1012513312301010744
3281,19,2755.75,1,310726,1012513312,101,WA002,3035A-9999A-9999E,WA007,301010745,232663-1-1-101,WA007310726WA0021013035A-9999A-9999E1012513312301010745
3282,19,2755.75,1,310726,1012513312,101,WA002,3035A-9999A-9999E,WA007,301010746,232663-1-1-101,WA007310726WA0021013035A-9999A-9999E1012513312301010746
3283,19,2755.75,1,310726,1012513312,101,WA002,3035A-9999A-9999E,WA007,301010747,232663-1-1-101,WA007310726WA0021013035A-9999A-9999E1012513312301010747
3284,19,2755.75,1,310726,1012513312,101,WA002,3035A-9999A-9999E,WA007,301010748,232663-1-1-101,WA007310726WA0021013035A-9999A-9999E1012513312301010748
3285,19,2755.75,1,310726,1012513312,101,WA002,3035A-9999A-9999E,WA007,301010795,232663-1-1-101,WA007310726WA0021013035A-9999A-9999E1012513312301010795
3286,19,2755.75,1,310726,1012513312,101,WA002,3035A-9999A-9999E,WA007,301010796,232663-1-1-101,WA007310726WA0021013035A-9999A-9999E1012513312301010796
3287,19,2755.75,1,310726,1012513312,101,WA002,3035A-9999A-9999E,WA007,301010797,232663-1-1-101,WA007310726WA0021013035A-9999A-9999E1012513312301010797
3288,19,2755.75,1,310726,1012513313,101,WA002,3015A-9999A-9999E,WA007,301010800,,WA007310726WA0021013015A-9999A-9999E1012513313301010800
3289,19,2755.75,1,310726,1012513313,101,WA002,3015A-9999A-9999E,WA007,301010801,,WA007310726WA0021013015A-9999A-9999E1012513313301010801
3290,19,2755.75,1,310726,1012513313,101,WA002,3015A-9999A-9999E,WA007,301010802,,WA007310726WA0021013015A-9999A-9999E1012513313301010802
3291,19,2755.75,1,310726,1012513313,101,WA002,3015A-9999A-9999E,WA007,301010803,,WA007310726WA0021013015A-9999A-9999E1012513313301010803
3292,19,2755.75,1,310726,1012513313,101,WA002,3015A-9999A-9999E,WA007,301010804,,WA007310726WA0021013015A-9999A-9999E1012513313301010804
3293,19,2755.75,1,310726,1012513313,101,WA002,3015A-9999A-9999E,WA007,301010805,,WA007310726WA0021013015A-9999A-9999E1012513313301010805
3294,19,2755.75,1,310726,1012513313,101,WA002,3015A-9999A-9999E,WA007,301010806,,WA007310726WA0021013015A-9999A-9999E1012513313301010806
3295,19,2755.75,1,310726,1012513313,101,WA002,3015A-9999A-9999E,WA007,301010835,,WA007310726WA0021013015A-9999A-9999E1012513313301010835
3296,19,2755.75,1,310726,1012513314,101,WA002,3015A-9999A-9999E,WA007,301010836,,WA007310726WA0021013015A-9999A-9999E1012513314301010836
3297,19,2755.75,1,310726,1012513314,101,WA002,3015A-9999A-9999E,WA007,301010837,,WA007310726WA0021013015A-9999A-9999E1012513314301010837
3298,19,2755.75,1,310726,1012513314,101,WA002,3015A-9999A-9999E,WA007,301010840,,WA007310726WA0021013015A-9999A-9999E1012513314301010840
3299,19,2755.75,1,310726,1012513314,101,WA002,3015A-9999A-9999E,WA007,301010841,,WA007310726WA0021013015A-9999A-9999E1012513314301010841
3300,19,2755.75,1,310726,1012513314,101,WA002,3015A-9999A-9999E,WA007,301010903,,WA007310726WA0021013015A-9999A-9999E1012513314301010903
3301,19,2755.75,1,310726,1012513314,101,WA002,3015A-9999A-9999E,WA007,301010904,,WA007310726WA0021013015A-9999A-9999E1012513314301010904
3302,19,2755.75,1,310726,1012513314,101,WA002,3015A-9999A-9999E,WA007,301010905,,WA007310726WA0021013015A-9999A-9999E1012513314301010905
3303,19,2755.75,1,310726,1012513314,101,WA002,3015A-9999A-9999E,WA007,301010906,,WA007310726WA0021013015A-9999A-9999E1012513314301010906
3304,19,2755.75,1,310726,1012513315,101,WA002,3015A-9999A-9999E,WA007,301010907,,WA007310726WA0021013015A-9999A-9999E1012513315301010907
3305,19,2755.75,1,310726,1012513315,101,WA002,3015A-9999A-9999E,WA007,301010908,,WA007310726WA0021013015A-9999A-9999E1012513315301010908
3306,19,2755.75,1,310726,1012513315,101,WA002,3015A-9999A-9999E,WA007,301010944,,WA007310726WA0021013015A-9999A-9999E1012513315301010944
3307,19,2755.75,1,310726,1012513315,101,WA002,3015A-9999A-9999E,WA007,301010945,,WA007310726WA0021013015A-9999A-9999E1012513315301010945
3308,19,2755.75,1,310726,1012513315,101,WA002,3015A-9999A-9999E,WA007,301010981,,WA007310726WA0021013015A-9999A-9999E1012513315301010981
3329,20,165.345,0,310002,1002513203,102,WA001,9999A,WA001,301009219,,WA001310002WA0011029999A1002513203301009219
3330,20,1488.105,1,310015,1002513201,102,WA001,9999A,WA004,301009632,,WA004310015WA0011029999A1002513201301009632
3331,20,2755.75,1,310015,1002513201,102,WA001,9999A,WA004,301009633,,WA004310015WA0011029999A1002513201301009633
3332,20,2755.75,1,310015,1002513201,102,WA001,9999A,WA004,301009634,,WA004310015WA0011029999A1002513201301009634
3333,20,2755.75,1,310015,1002513201,102,WA001,9999A,WA004,301009635,,WA004310015WA0011029999A1002513201301009635
3334,20,2755.75,1,310015,1002513201,102,WA001,9999A,WA004,301009797,,WA004310015WA0011029999A1002513201301009797
3335,20,2755.75,1,310015,1002513201,102,WA001,9999A,WA004,301009798,,WA004310015WA0011029999A1002513201301009798
3336,20,2755.75,1,310015,1002513201,102,WA001,9999A,WA004,301009799,,WA004310015WA0011029999A1002513201301009799
3337,20,2755.75,1,310015,1002513201,102,WA001,9999A,WA004,301009800,,WA004310015WA0011029999A1002513201301009800
3348,20,2755.75,1,310015,1052513209,101,ID002,3117A-3123A-9999A-9999E,ID010,301009095,,ID010310015ID0021013117A-3123A-9999A-9999E1052513209301009095
3349,20,2755.75,1,310015,1052513209,101,ID002,3117A-3123A-9999A-9999E,ID010,301009103,,ID010310015ID0021013117A-3123A-9999A-9999E1052513209301009103
3350,20,2755.75,1,310015,1052513209,101,ID002,3117A-3123A-9999A-9999E,ID010,301009118,,ID010310015ID0021013117A-3123A-9999A-9999E1052513209301009118
3351,20,2755.75,1,310015,1052513209,101,ID002,3117A-3123A-9999A-9999E,ID010,301009125,,ID010310015ID0021013117A-3123A-9999A-9999E1052513209301009125
3352,20,2755.75,1,310015,1052513209,101,ID002,3117A-3123A-9999A-9999E,ID010,301009127,,ID010310015ID0021013117A-3123A-9999A-9999E1052513209301009127
3353,20,2755.75,1,310015,1052513209,101,ID002,3117A-3123A-9999A-9999E,ID010,301009129,,ID010310015ID0021013117A-3123A-9999A-9999E1052513209301009129
3354,20,2755.75,1,310015,1052513209,101,ID002,3117A-3123A-9999A-9999E,ID010,301009132,,ID010310015ID0021013117A-3123A-9999A-9999E1052513209301009132
3355,20,2037.0,1,310086,1052513231,101,ID002,3139A-3140A-9999A,ID010,301009248,,ID010310086ID0021013139A-3140A-9999A1052513231301009248
3356,20,2074.0,1,310086,1052513231,101,ID002,3139A-3140A-9999A,ID010,301009249,,ID010310086ID0021013139A-3140A-9999A1052513231301009249
3357,20,2154.0,1,310086,1052513231,101,ID002,3139A-3140A-9999A,ID010,301009250,,ID010310086ID0021013139A-3140A-9999A1052513231301009250
3358,20,2063.0,1,310086,1052513231,101,ID002,3139A-3140A-9999A,ID010,301009251,,ID010310086ID0021013139A-3140A-9999A1052513231301009251
3359,20,2186.0,1,310086,1052513231,101,ID002,3139A-3140A-9999A,ID010,301009290,,ID010310086ID0021013139A-3140A-9999A1052513231301009290
3360,20,2092.0,1,310086,1052513231,101,ID002,3139A-3140A-9999A,ID010,301009291,,ID010310086ID0021013139A-3140A-9999A1052513231301009291
3361,20,2142.0,1,310086,1052513231,101,ID002,3139A-3140A-9999A,ID010,301009303,,ID010310086ID0021013139A-3140A-9999A1052513231301009303
3362,20,2082.0,1,310086,1052513231,101,ID002,3139A-3140A-9999A,ID010,301009304,,ID010310086ID0021013139A-3140A-9999A1052513231301009304
3363,20,2150.0,1,310086,1052513232,101,ID002,3139A-3140A-9999A,ID010,301009312,,ID010310086ID0021013139A-3140A-9999A1052513232301009312
3364,20,2100.0,1,310086,1052513232,101,ID002,3139A-3140A-9999A,ID010,301009313,,ID010310086ID0021013139A-3140A-9999A1052513232301009313
3365,20,2135.0,1,310086,1052513232,101,ID002,3139A-3140A-9999A,ID010,301009326,,ID010310086ID0021013139A-3140A-9999A1052513232301009326
3366,20,2085.0,1,310086,1052513232,101,ID002,3139A-3140A-9999A,ID010,301009327,,ID010310086ID0021013139A-3140A-9999A1052513232301009327
3367,20,2154.0,1,310086,1052513232,101,ID002,3139A-3140A-9999A,ID010,301009441,,ID010310086ID0021013139A-3140A-9999A1052513232301009441
3368,20,2172.0,1,310086,1052513232,101,ID002,3139A-3140A-9999A,ID010,301009442,,ID010310086ID0021013139A-3140A-9999A1052513232301009442
3369,20,2083.0,1,310086,1052513232,101,ID002,3139A-3140A-9999A,ID010,301009512,,ID010310086ID0021013139A-3140A-9999A1052513232301009512
3370,20,2087.0,1,310086,1052513232,101,ID002,3139A-3140A-9999A,ID010,301009513,,ID010310086ID0021013139A-3140A-9999A1052513232301009513
3371,20,2120.0,1,310086,1052513233,101,ID002,3139A-3140A-9999A,ID010,301009514,,ID010310086ID0021013139A-3140A-9999A1052513233301009514
3372,20,2160.0,1,310086,1052513233,101,ID002,3139A-3140A-9999A,ID010,301009515,,ID010310086ID0021013139A-3140A-9999A1052513233301009515
3373,20,2095.0,1,310086,1052513233,101,ID002,3139A-3140A-9999A,ID010,301009516,,ID010310086ID0021013139A-3140A-9999A1052513233301009516
3374,20,2109.0,1,310086,1052513233,101,ID002,3139A-3140A-9999A,ID010,301009517,,ID010310086ID0021013139A-3140A-9999A1052513233301009517
3375,20,2183.0,1,310086,1052513233,101,ID002,3139A-3140A-9999A,ID010,301009518,,ID010310086ID0021013139A-3140A-9999A1052513233301009518
3376,20,2081.0,1,310086,1052513233,101,ID002,3139A-3140A-9999A,ID010,301009519,,ID010310086ID0021013139A-3140A-9999A1052513233301009519
3377,20,2102.0,1,310086,1052513233,101,ID002,3139A-3140A-9999A,ID010,301009545,,ID010310086ID0021013139A-3140A-9999A1052513233301009545
3378,20,2242.0,1,310086,1052513233,101,ID002,3139A-3140A-9999A,ID010,301009548,,ID010310086ID0021013139A-3140A-9999A1052513233301009548
3379,20,2192.0,1,310086,1052513234,101,ID002,3139A-3140A-9999A,ID010,301009565,,ID010310086ID0021013139A-3140A-9999A1052513234301009565
3380,20,2126.0,1,310086,1052513234,101,ID002,3139A-3140A-9999A,ID010,301009566,,ID010310086ID0021013139A-3140A-9999A1052513234301009566
3381,20,2126.0,1,310086,1052513234,101,ID002,3139A-3140A-9999A,ID010,301009567,,ID010310086ID0021013139A-3140A-9999A1052513234301009567
3382,20,2078.0,1,310086,1052513234,101,ID002,3139A-3140A-9999A,ID010,301009568,,ID010310086ID0021013139A-3140A-9999A1052513234301009568
3383,20,2125.0,1,310086,1052513234,101,ID002,3139A-3140A-9999A,ID010,301009570,,ID010310086ID0021013139A-3140A-9999A1052513234301009570
3384,20,2152.0,1,310086,1052513234,101,ID002,3139A-3140A-9999A,ID010,301009571,,ID010310086ID0021013139A-3140A-9999A1052513234301009571
3385,20,2145.0,1,310086,1052513234,101,ID002,3139A-3140A-9999A,ID010,301009595,,ID010310086ID0021013139A-3140A-9999A1052513234301009595
3386,20,2090.0,1,310086,1052513234,101,ID002,3139A-3140A-9999A,ID010,301009596,,ID010310086ID0021013139A-3140A-9999A1052513234301009596
3387,20,2151.0,1,310086,1052513235,101,ID002,3139A-3140A-9999A,ID010,301009606,,ID010310086ID0021013139A-3140A-9999A1052513235301009606
3388,20,2080.0,1,310086,1052513235,101,ID002,3139A-3140A-9999A,ID010,301009609,,ID010310086ID0021013139A-3140A-9999A1052513235301009609
3389,20,2172.0,1,310086,1052513235,101,ID002,3139A-3140A-9999A,ID010,301009620,,ID010310086ID0021013139A-3140A-9999A1052513235301009620
3390,20,2124.0,1,310086,1052513235,101,ID002,3139A-3140A-9999A,ID010,301009621,,ID010310086ID0021013139A-3140A-9999A1052513235301009621
3391,20,2080.0,1,310086,1052513235,101,ID002,3139A-3140A-9999A,ID010,301009622,,ID010310086ID0021013139A-3140A-9999A1052513235301009622
3392,20,2071.0,1,310086,1052513235,101,ID002,3139A-3140A-9999A,ID010,301009623,,ID010310086ID0021013139A-3140A-9999A1052513235301009623
3393,20,2110.0,1,310086,1052513235,101,ID002,3139A-3140A-9999A,ID010,301009626,,ID010310086ID0021013139A-3140A-9999A1052513235301009626
3394,20,2150.0,1,310086,1052513235,101,ID002,3139A-3140A-9999A,ID010,301009627,,ID010310086ID0021013139A-3140A-9999A1052513235301009627
3395,20,2173.0,1,310086,1052513236,101,ID002,3139A-3140A-9999A,ID010,301009643,,ID010310086ID0021013139A-3140A-9999A1052513236301009643
3396,20,2075.0,1,310086,1052513236,101,ID002,3139A-3140A-9999A,ID010,301009644,,ID010310086ID0021013139A-3140A-9999A1052513236301009644
3397,20,2092.0,1,310086,1052513236,101,ID002,3139A-3140A-9999A,ID010,301009662,,ID010310086ID0021013139A-3140A-9999A1052513236301009662
3398,20,2095.0,1,310086,1052513236,101,ID002,3139A-3140A-9999A,ID010,301009663,,ID010310086ID0021013139A-3140A-9999A1052513236301009663
3399,20,2088.0,1,310086,1052513236,101,ID002,3139A-3140A-9999A,ID010,301009775,,ID010310086ID0021013139A-3140A-9999A1052513236301009775
3400,20,823.0,0,310086,1052513236,101,ID002,3139A-3140A-9999A,ID010,301009839,,ID010310086ID0021013139A-3140A-9999A1052513236301009839
3401,20,2755.75,1,310726,1012513201,101,WA002,9999A-9999E,WA007,301008590,,WA007310726WA0021019999A-9999E1012513201301008590
3402,20,2755.75,1,310726,1012513201,101,WA002,9999A-9999E,WA007,301008591,,WA007310726WA0021019999A-9999E1012513201301008591
3403,20,2755.75,1,310726,1012513201,101,WA002,9999A-9999E,WA007,301008592,,WA007310726WA0021019999A-9999E1012513201301008592
3404,20,2755.75,1,310726,1012513201,101,WA002,9999A-9999E,WA007,301008593,,WA007310726WA0021019999A-9999E1012513201301008593
3405,20,2755.75,1,310726,1012513201,101,WA002,9999A-9999E,WA007,301008594,,WA007310726WA0021019999A-9999E1012513201301008594
3406,20,2755.75,1,310726,1012513201,101,WA002,9999A-9999E,WA007,301008595,,WA007310726WA0021019999A-9999E1012513201301008595
3407,20,2755.75,1,310726,1012513201,101,WA002,9999A-9999E,WA007,301008596,,WA007310726WA0021019999A-9999E1012513201301008596
3408,20,2755.75,1,310726,1012513201,101,WA002,9999A-9999E,WA007,301008597,,WA007310726WA0021019999A-9999E1012513201301008597
