Approved Plant 1,Approved Plant 2,Approved Plant 3,Demand Type,Grade,Sum of Max Age at Time of Shipment,Item#,Order#,Sum of Ordered LBS,Sum of Ordered Pallets,Ship Date,Shipping Warehouse Code,Spec,Request Date,Actual Ship Date,Order Date
ID002,"","",Order,102,120,310015,233479-1-2-101,13779,5.000090719404881,2025-06-06 00:00:00,ID010,9999A,2025-06-09 00:00:00,2025-06-06 00:00:00,2025-05-29 00:00:00
ID002,"","",Order,102,120,310086,233479-1-2-101,24200,11,2025-06-06 00:00:00,ID010,9999A,2025-06-09 00:00:00,2025-06-06 00:00:00,2025-05-29 00:00:00
ID002,"","",Order,102,120,310015,233479-1-2-102,13779,5.000090719404881,2025-06-30 00:00:00,ID010,9999A,2025-06-30 00:00:00,2025-06-30 00:00:00,2025-05-29 00:00:00
ID002,"","",Order,102,120,310086,233479-1-2-102,24200,11,2025-06-30 00:00:00,ID010,9999A,2025-06-30 00:00:00,2025-06-30 00:00:00,2025-05-29 00:00:00
ID002,"","",Order,102,120,310015,233479-2-1-103,13779,5.000090719404881,2025-07-13 00:00:00,ID010,9999A,2025-07-14 00:00:00,,2025-06-03 00:00:00
ID002,"","",Order,102,120,310086,233479-2-1-103,24200,11,2025-07-13 00:00:00,ID010,9999A,2025-07-14 00:00:00,,2025-06-03 00:00:00
ID002,"","",Order,102,120,310015,233479-2-2-104,13779,5.000090719404881,2025-07-13 00:00:00,ID010,9999A,2025-07-14 00:00:00,,2025-06-09 00:00:00
ID002,"","",Order,102,120,310086,233479-2-2-104,24200,11,2025-07-13 00:00:00,ID010,9999A,2025-07-14 00:00:00,,2025-06-09 00:00:00
WA003,"","",Order,101,120,310726,233493-1-1-101,55,0.019958269073754874,2025-06-28 00:00:00,TX001,9999E,2025-06-30 00:00:00,,2025-05-22 00:00:00
WA003,"","",Order,101,120,310726,233493-1-1-101,57816,20.980132450331126,2025-06-28 00:00:00,TX001,9999E,2025-06-30 00:00:00,2025-06-27 00:00:00,2025-05-22 00:00:00
ID002,WA001,"",Order,102,120,310015,233498-1-1-101,276,0.1001542229882972,2025-06-28 00:00:00,TX001,9999A,2025-06-30 00:00:00,,2025-05-22 00:00:00
ID002,WA001,"",Order,102,120,310015,233498-1-1-101,57595,20.89993649641658,2025-06-28 00:00:00,TX001,9999A,2025-06-30 00:00:00,2025-06-06 00:00:00,2025-05-22 00:00:00
ID002,"","",Order,102,120,310015,233504-1-1-101,110,0.03991653814750975,2025-05-28 00:00:00,ID010,9999A,2025-06-02 00:00:00,,2025-05-22 00:00:00
ID002,"","",Order,102,120,310015,233504-1-1-101,41226,14.959992742447609,2025-05-28 00:00:00,ID010,9999A,2025-06-02 00:00:00,2025-05-30 00:00:00,2025-05-22 00:00:00
ID002,"","",Order,102,120,310015,233504-1-1-102,41336,14.999909280595118,2025-05-28 00:00:00,ID010,9999A,2025-06-02 00:00:00,2025-05-30 00:00:00,2025-05-22 00:00:00
ID002,"","",Order,102,120,310015,233504-1-1-103,41336,14.999909280595118,2025-05-28 00:00:00,ID010,9999A,2025-06-02 00:00:00,2025-05-30 00:00:00,2025-05-22 00:00:00
ID002,"","",Order,102,120,310015,233504-1-1-104,41336,14.999909280595118,2025-05-28 00:00:00,ID010,9999A,2025-06-02 00:00:00,2025-05-30 00:00:00,2025-05-22 00:00:00
ID002,"","",Order,102,120,310015,233504-1-1-105,41336,14.999909280595118,2025-05-28 00:00:00,ID010,9999A,2025-06-02 00:00:00,2025-05-30 00:00:00,2025-05-22 00:00:00
ID002,"","",Order,102,120,310015,233504-1-1-106,41336,14.999909280595118,2025-05-28 00:00:00,ID010,9999A,2025-06-02 00:00:00,2025-05-30 00:00:00,2025-05-22 00:00:00
ID002,"","",Order,102,120,310015,233504-1-1-107,41336,14.999909280595118,2025-05-28 00:00:00,ID010,9999A,2025-06-02 00:00:00,2025-05-30 00:00:00,2025-05-22 00:00:00
ID002,"","",Order,102,120,310015,233504-1-1-108,55,0.019958269073754874,2025-05-28 00:00:00,ID010,9999A,2025-06-02 00:00:00,,2025-05-22 00:00:00
ID002,"","",Order,102,120,310015,233504-1-1-108,41281,14.979951011521363,2025-05-28 00:00:00,ID010,9999A,2025-06-02 00:00:00,2025-05-30 00:00:00,2025-05-22 00:00:00
ID002,"","",Order,102,120,310015,233504-1-1-109,41336,14.999909280595118,2025-05-28 00:00:00,ID010,9999A,2025-06-02 00:00:00,2025-05-30 00:00:00,2025-05-22 00:00:00
ID002,"","",Order,102,120,310015,233504-1-1-110,41336,14.999909280595118,2025-05-28 00:00:00,ID010,9999A,2025-06-02 00:00:00,2025-05-30 00:00:00,2025-05-22 00:00:00
WA002,"","",Order,102,120,310726,233506-1-2-102,2756,1.0000907194048807,2025-07-02 00:00:00,WA011,9999A,2025-06-30 00:00:00,2025-06-30 00:00:00,2025-06-23 00:00:00
WA001,"","",Order,102,120,310015,233508-1-1-101,44092,16,2025-07-08 00:00:00,WA001,9999A,2025-07-15 00:00:00,,2025-06-04 00:00:00
WA001,"","",Order,102,120,310015,233508-1-1-102,44092,16,2025-07-08 00:00:00,WA001,9999A,2025-07-15 00:00:00,,2025-06-04 00:00:00
WA001,"","",Order,102,120,310015,233508-1-1-103,44092,16,2025-07-08 00:00:00,WA001,9999A,2025-07-15 00:00:00,,2025-06-04 00:00:00
WA001,"","",Order,102,120,310015,233508-1-1-104,44092,16,2025-07-08 00:00:00,WA001,9999A,2025-07-15 00:00:00,,2025-06-04 00:00:00
WA001,"","",Order,102,120,310015,233508-1-1-105,44092,16,2025-07-08 00:00:00,WA001,9999A,2025-07-15 00:00:00,,2025-06-04 00:00:00
WA001,"","",Order,102,120,310015,233508-1-1-106,44092,16,2025-07-08 00:00:00,WA001,9999A,2025-07-15 00:00:00,,2025-06-04 00:00:00
WA001,"","",Order,102,120,310015,233508-1-1-107,44092,16,2025-07-08 00:00:00,WA001,9999A,2025-07-15 00:00:00,,2025-06-04 00:00:00
WA001,"","",Order,102,120,310015,233508-1-1-108,44092,16,2025-07-08 00:00:00,WA001,9999A,2025-07-15 00:00:00,,2025-06-04 00:00:00
WA001,"","",Order,102,120,310015,233508-1-1-109,44092,16,2025-07-08 00:00:00,WA001,9999A,2025-07-15 00:00:00,,2025-06-04 00:00:00
WA001,"","",Order,102,120,310015,233508-1-1-110,44092,16,2025-07-08 00:00:00,WA001,9999A,2025-07-15 00:00:00,,2025-06-04 00:00:00
WA001,"","",Order,102,120,310015,233508-1-1-111,44092,16,2025-07-08 00:00:00,WA001,9999A,2025-07-15 00:00:00,,2025-06-04 00:00:00
WA001,"","",Order,102,120,310015,233508-1-1-112,44092,16,2025-07-08 00:00:00,WA001,9999A,2025-07-15 00:00:00,,2025-06-04 00:00:00
WA001,"","",Order,102,120,310015,233508-1-1-113,44092,16,2025-07-08 00:00:00,WA001,9999A,2025-07-15 00:00:00,,2025-06-04 00:00:00
WA001,"","",Order,102,120,310015,233508-1-1-114,44092,16,2025-07-08 00:00:00,WA001,9999A,2025-07-15 00:00:00,,2025-06-04 00:00:00
WA001,"","",Order,102,120,310015,233508-1-1-115,44092,16,2025-07-08 00:00:00,WA001,9999A,2025-07-15 00:00:00,,2025-06-04 00:00:00
ID002,"","",Order,101,120,310724,233509-1-1-101,41336,14.999909280595118,2025-06-08 00:00:00,ID010,9999E,2025-06-13 00:00:00,2025-06-16 00:00:00,2025-05-28 00:00:00
ID002,"","",Order,101,120,310724,233509-1-1-102,41336,14.999909280595118,2025-06-08 00:00:00,ID010,9999E,2025-06-13 00:00:00,2025-06-17 00:00:00,2025-05-28 00:00:00
ID002,"","",Order,101,120,310724,233509-1-1-103,41336,14.999909280595118,2025-06-08 00:00:00,ID010,9999E,2025-06-13 00:00:00,2025-06-20 00:00:00,2025-05-28 00:00:00
ID002,"","",Order,101,120,310724,233509-1-1-104,882,0.32005806041912366,2025-06-08 00:00:00,ID010,9999E,2025-06-13 00:00:00,,2025-05-28 00:00:00
ID002,"","",Order,101,120,310724,233509-1-1-104,40454,14.679851220175994,2025-06-08 00:00:00,ID010,9999E,2025-06-13 00:00:00,2025-06-13 00:00:00,2025-05-28 00:00:00
ID002,"","",Order,101,120,310724,233509-1-1-105,41336,14.999909280595118,2025-06-08 00:00:00,ID010,9999E,2025-06-13 00:00:00,2025-06-13 00:00:00,2025-05-28 00:00:00
ID002,"","",Order,101,120,310724,233509-1-1-106,386,0.14007076113580694,2025-06-08 00:00:00,ID010,9999E,2025-06-13 00:00:00,,2025-05-28 00:00:00
ID002,"","",Order,101,120,310724,233509-1-1-106,40950,14.859838519459313,2025-06-08 00:00:00,ID010,9999E,2025-06-13 00:00:00,2025-06-13 00:00:00,2025-05-28 00:00:00
ID002,"","",Order,101,120,310724,233509-1-1-107,41336,14.999909280595118,2025-06-08 00:00:00,ID010,9999E,2025-06-13 00:00:00,2025-06-13 00:00:00,2025-05-28 00:00:00
ID002,"","",Order,101,120,310724,233509-1-1-108,41336,14.999909280595118,2025-06-08 00:00:00,ID010,9999E,2025-06-13 00:00:00,2025-06-13 00:00:00,2025-05-28 00:00:00
ID002,"","",Order,101,120,310724,233509-1-1-109,41336,14.999909280595118,2025-06-08 00:00:00,ID010,9999E,2025-06-13 00:00:00,2025-06-13 00:00:00,2025-05-28 00:00:00
ID002,"","",Order,101,120,310724,233509-1-1-110,41336,14.999909280595118,2025-06-08 00:00:00,ID010,9999E,2025-06-13 00:00:00,2025-06-13 00:00:00,2025-05-28 00:00:00
ID002,"","",Order,101,120,310724,233509-1-1-111,41336,14.999909280595118,2025-06-08 00:00:00,ID010,9999E,2025-06-13 00:00:00,2025-06-13 00:00:00,2025-05-28 00:00:00
ID002,"","",Order,101,120,310724,233509-1-1-112,41336,14.999909280595118,2025-06-08 00:00:00,ID010,9999E,2025-06-13 00:00:00,2025-06-13 00:00:00,2025-05-28 00:00:00
ID002,"","",Order,101,120,310724,233509-1-1-113,41336,14.999909280595118,2025-06-08 00:00:00,ID010,9999E,2025-06-13 00:00:00,2025-06-13 00:00:00,2025-05-28 00:00:00
ID002,"","",Order,101,120,310724,233509-1-1-114,41336,14.999909280595118,2025-06-08 00:00:00,ID010,9999E,2025-06-13 00:00:00,2025-06-13 00:00:00,2025-05-28 00:00:00
ID002,"","",Order,101,120,310724,233509-1-1-115,41336,14.999909280595118,2025-06-08 00:00:00,ID010,9999E,2025-06-13 00:00:00,2025-06-13 00:00:00,2025-05-28 00:00:00
ID002,"","",Order,101,120,310724,233509-1-1-116,41336,14.999909280595118,2025-06-08 00:00:00,ID010,9999E,2025-06-13 00:00:00,2025-06-13 00:00:00,2025-05-28 00:00:00
ID002,"","",Order,101,120,310724,233509-1-1-117,41336,14.999909280595118,2025-06-08 00:00:00,ID010,9999E,2025-06-13 00:00:00,2025-06-13 00:00:00,2025-05-28 00:00:00
ID002,"","",Order,101,120,310724,233509-1-1-118,41336,14.999909280595118,2025-06-08 00:00:00,ID010,9999E,2025-06-13 00:00:00,2025-06-13 00:00:00,2025-05-28 00:00:00
ID002,"","",Order,101,120,310724,233509-1-1-119,41336,14.999909280595118,2025-06-08 00:00:00,ID010,9999E,2025-06-13 00:00:00,2025-06-13 00:00:00,2025-05-28 00:00:00
ID002,"","",Order,101,120,310724,233509-1-1-120,41336,14.999909280595118,2025-06-08 00:00:00,ID010,9999E,2025-06-13 00:00:00,2025-06-13 00:00:00,2025-05-28 00:00:00
ID002,"","",Order,101,120,310015,233510-1-1-101,41336,14.999909280595118,2025-06-09 00:00:00,ID002,3123A,2025-06-09 00:00:00,,2025-06-02 00:00:00
ID002,"","",Order,101,120,310015,233510-1-1-102,41336,14.999909280595118,2025-06-10 00:00:00,ID002,3123A,2025-06-10 00:00:00,,2025-06-02 00:00:00
ID002,"","",Order,101,120,310015,233510-1-1-103,41336,14.999909280595118,2025-06-11 00:00:00,ID002,3123A,2025-06-11 00:00:00,,2025-06-02 00:00:00
ID002,"","",Order,101,120,310015,233510-1-1-104,41336,14.999909280595118,2025-06-18 00:00:00,ID002,3123A,2025-06-18 00:00:00,,2025-06-02 00:00:00
ID002,"","",Order,101,120,310015,233510-1-1-105,41336,14.999909280595118,2025-06-19 00:00:00,ID002,3123A,2025-06-19 00:00:00,,2025-06-02 00:00:00
ID002,"","",Order,101,120,310015,233510-1-1-106,41336,14.999909280595118,2025-06-20 00:00:00,ID002,3123A,2025-06-20 00:00:00,,2025-06-02 00:00:00
ID002,"","",Order,101,120,310015,233510-1-1-107,41336,14.999909280595118,2025-06-23 00:00:00,ID002,3123A,2025-06-23 00:00:00,,2025-06-02 00:00:00
ID002,"","",Order,101,120,310015,233510-1-1-108,41336,14.999909280595118,2025-06-24 00:00:00,ID002,3123A,2025-06-24 00:00:00,,2025-06-02 00:00:00
ID002,"","",Order,101,120,310015,233510-1-1-109,41336,14.999909280595118,2025-06-25 00:00:00,ID002,3123A,2025-06-25 00:00:00,,2025-06-02 00:00:00
ID002,"","",Order,101,120,310015,233510-1-1-110,41336,14.999909280595118,2025-06-26 00:00:00,ID002,3123A,2025-06-26 00:00:00,,2025-06-02 00:00:00
ID002,"","",Order,101,120,310015,233510-1-1-111,41336,14.999909280595118,2025-06-27 00:00:00,ID002,3123A,2025-06-27 00:00:00,,2025-06-02 00:00:00
ID002,"","",Order,101,120,310015,233510-1-1-112,41336,14.999909280595118,2025-06-30 00:00:00,ID002,3123A,2025-06-30 00:00:00,,2025-06-02 00:00:00
ID002,"","",Order,101,120,310015,233510-1-1-113,41336,14.999909280595118,2025-06-30 00:00:00,ID002,3123A,2025-06-30 00:00:00,,2025-06-02 00:00:00
ID002,"","",Order,101,120,310015,233510-1-1-115,41336,14.999909280595118,2025-06-30 00:00:00,ID002,3123A,2025-06-30 00:00:00,,2025-06-02 00:00:00
ID002,"","",Order,101,120,310015,233510-1-1-116,331,0.12011249206205207,2025-06-06 00:00:00,ID002,3123A,2025-06-09 00:00:00,,2025-06-04 00:00:00
ID002,"","",Order,101,120,310015,233510-1-1-116,41006,14.88015966615259,2025-06-06 00:00:00,ID002,3123A,2025-06-09 00:00:00,2025-06-23 00:00:00,2025-06-04 00:00:00
ID002,"","",Order,101,120,310015,233510-1-1-117,41336,14.999909280595118,2025-06-24 00:00:00,ID002,3123A,2025-06-10 00:00:00,2025-06-24 00:00:00,2025-06-04 00:00:00
ID002,"","",Order,101,120,310015,233510-1-1-118,41336,14.999909280595118,2025-06-23 00:00:00,ID002,3123A,2025-06-11 00:00:00,2025-06-23 00:00:00,2025-06-04 00:00:00
ID002,"","",Order,101,120,310015,233510-1-1-119,55,0.019958269073754874,2025-06-26 00:00:00,ID002,3123A,2025-06-12 00:00:00,,2025-06-04 00:00:00
ID002,"","",Order,101,120,310015,233510-1-1-119,41281,14.979951011521363,2025-06-26 00:00:00,ID002,3123A,2025-06-12 00:00:00,2025-06-27 00:00:00,2025-06-04 00:00:00
ID002,"","",Order,101,120,310015,233510-1-1-120,41336,14.999909280595118,2025-07-01 00:00:00,ID002,3123A,2025-06-13 00:00:00,2025-06-30 00:00:00,2025-06-04 00:00:00
ID002,"","",Order,101,120,310015,233510-1-1-121,41336,14.999909280595118,2025-06-23 00:00:00,ID002,3123A,2025-06-16 00:00:00,2025-06-23 00:00:00,2025-06-04 00:00:00
ID002,"","",Order,101,120,310015,233510-1-1-122,41336,14.999909280595118,2025-07-01 00:00:00,ID002,3123A,2025-06-17 00:00:00,2025-07-01 00:00:00,2025-06-04 00:00:00
ID002,"","",Order,101,120,310015,233510-1-1-123,41336,14.999909280595118,2025-07-07 00:00:00,ID002,3123A,2025-06-18 00:00:00,,2025-06-04 00:00:00
ID002,"","",Order,101,120,310015,233510-1-1-124,41336,14.999909280595118,2025-07-07 00:00:00,ID002,3123A,2025-06-19 00:00:00,,2025-06-04 00:00:00
ID002,"","",Order,101,120,310015,233510-1-1-125,41336,14.999909280595118,2025-07-07 00:00:00,ID002,3123A,2025-06-20 00:00:00,,2025-06-04 00:00:00
ID002,"","",Order,101,120,310015,233510-1-1-126,41336,14.999909280595118,2025-06-20 00:00:00,ID002,3123A,2025-06-23 00:00:00,2025-06-20 00:00:00,2025-06-04 00:00:00
ID002,"","",Order,101,120,310015,233510-1-1-127,55,0.019958269073754874,2025-06-20 00:00:00,ID002,3123A,2025-06-24 00:00:00,,2025-06-04 00:00:00
ID002,"","",Order,101,120,310015,233510-1-1-127,41281,14.979951011521363,2025-06-20 00:00:00,ID002,3123A,2025-06-24 00:00:00,2025-06-20 00:00:00,2025-06-04 00:00:00
ID002,"","",Order,101,120,310015,233510-1-1-128,165,0.05987480722126462,2025-06-23 00:00:00,ID002,3123A,2025-06-25 00:00:00,,2025-06-04 00:00:00
ID002,"","",Order,101,120,310015,233510-1-1-128,41171,14.940034473373855,2025-06-23 00:00:00,ID002,3123A,2025-06-25 00:00:00,2025-06-23 00:00:00,2025-06-04 00:00:00
ID002,"","",Order,101,120,310015,233510-1-1-129,55,0.019958269073754874,2025-06-30 00:00:00,ID002,3123A,2025-06-26 00:00:00,,2025-06-04 00:00:00
ID002,"","",Order,101,120,310015,233510-1-1-129,41281,14.979951011521363,2025-06-30 00:00:00,ID002,3123A,2025-06-26 00:00:00,2025-06-30 00:00:00,2025-06-04 00:00:00
ID002,"","",Order,101,120,310015,233510-1-1-130,41336,14.999909280595118,2025-06-30 00:00:00,ID002,3123A,2025-06-27 00:00:00,2025-06-30 00:00:00,2025-06-04 00:00:00
ID002,"","",Order,101,120,310086,233511-1-1-101,41800,19,2025-06-27 00:00:00,ID010,3139A,2025-06-30 00:00:00,2025-06-03 00:00:00,2025-05-23 00:00:00
ID002,"","",Order,101,120,310086,233511-1-1-102,41800,19,2025-06-27 00:00:00,ID010,3139A,2025-06-30 00:00:00,2025-06-06 00:00:00,2025-05-23 00:00:00
ID002,"","",Order,101,120,310086,233511-1-1-103,41800,19,2025-06-27 00:00:00,ID010,3139A,2025-06-30 00:00:00,2025-06-09 00:00:00,2025-05-23 00:00:00
ID002,"","",Order,101,120,310086,233511-1-1-104,41800,19,2025-06-27 00:00:00,ID010,3139A,2025-06-30 00:00:00,2025-06-13 00:00:00,2025-05-23 00:00:00
ID002,"","",Order,101,120,310086,233511-1-1-105,41800,19,2025-06-27 00:00:00,ID010,3139A,2025-06-30 00:00:00,2025-06-17 00:00:00,2025-05-23 00:00:00
WA003,"","",Order,101,120,310726,233513-1-1-101,55115,20,2025-07-22 00:00:00,WA007,9999E,2025-08-01 00:00:00,,2025-05-28 00:00:00
WA002,WA003,"",Order,101,120,310726,233521-1-1-101,165345,60,2025-06-24 00:00:00,WA007,9999E,2025-07-01 00:00:00,,2025-06-04 00:00:00
WA002,WA003,"",Order,101,120,310726,233521-1-1-102,165345,60,2025-07-13 00:00:00,WA007,9999E,2025-07-15 00:00:00,,2025-06-04 00:00:00
WA002,WA003,"",Order,101,120,310726,233522-1-1-101,385805,140,2025-06-28 00:00:00,WA007,9999E,2025-07-01 00:00:00,,2025-06-04 00:00:00
WA002,WA003,"",Order,101,120,310726,233522-1-1-102,385805,140,2025-07-12 00:00:00,WA007,9999E,2025-07-15 00:00:00,,2025-06-04 00:00:00
ID002,"","",Order,102,120,310015,233527-1-1-101,41336,14.999909280595118,2025-06-09 00:00:00,ID002,9999A,2025-06-15 00:00:00,2025-06-09 00:00:00,2025-05-29 00:00:00
ID002,"","",Order,102,120,310015,233527-1-1-102,41336,14.999909280595118,2025-06-09 00:00:00,ID002,9999A,2025-06-15 00:00:00,2025-06-09 00:00:00,2025-05-29 00:00:00
ID002,"","",Order,102,120,310015,233527-1-1-103,41336,14.999909280595118,2025-06-09 00:00:00,ID002,9999A,2025-06-15 00:00:00,2025-06-09 00:00:00,2025-05-29 00:00:00
ID002,"","",Order,102,120,310015,233527-1-1-104,41336,14.999909280595118,2025-06-10 00:00:00,ID002,9999A,2025-06-15 00:00:00,2025-06-10 00:00:00,2025-05-29 00:00:00
ID002,"","",Order,102,120,310015,233527-1-1-105,41336,14.999909280595118,2025-06-10 00:00:00,ID002,9999A,2025-06-15 00:00:00,2025-06-10 00:00:00,2025-05-29 00:00:00
ID002,"","",Order,102,120,310015,233527-1-1-106,41336,14.999909280595118,2025-06-10 00:00:00,ID002,9999A,2025-06-15 00:00:00,2025-06-10 00:00:00,2025-05-29 00:00:00
ID002,"","",Order,102,120,310015,233527-1-1-107,41336,14.999909280595118,2025-06-11 00:00:00,ID002,9999A,2025-06-15 00:00:00,2025-06-11 00:00:00,2025-05-29 00:00:00
ID002,"","",Order,102,120,310015,233527-1-1-108,55,0.019958269073754874,2025-06-11 00:00:00,ID002,9999A,2025-06-15 00:00:00,,2025-05-29 00:00:00
ID002,"","",Order,102,120,310015,233527-1-1-108,41281,14.979951011521363,2025-06-11 00:00:00,ID002,9999A,2025-06-15 00:00:00,2025-06-11 00:00:00,2025-05-29 00:00:00
ID002,"","",Order,102,120,310015,233527-1-1-109,41336,14.999909280595118,2025-06-11 00:00:00,ID002,9999A,2025-06-15 00:00:00,2025-06-11 00:00:00,2025-05-29 00:00:00
ID002,"","",Order,102,120,310015,233527-1-1-110,41336,14.999909280595118,2025-06-12 00:00:00,ID002,9999A,2025-06-15 00:00:00,2025-06-12 00:00:00,2025-05-29 00:00:00
ID002,"","",Order,102,120,310015,233527-1-1-111,41336,14.999909280595118,2025-06-12 00:00:00,ID002,9999A,2025-06-15 00:00:00,2025-06-12 00:00:00,2025-05-29 00:00:00
ID002,"","",Order,102,120,310015,233527-1-1-112,41336,14.999909280595118,2025-06-12 00:00:00,ID002,9999A,2025-06-15 00:00:00,2025-06-12 00:00:00,2025-05-29 00:00:00
ID002,"","",Order,102,120,310015,233527-1-1-113,55,0.019958269073754874,2025-06-13 00:00:00,ID002,9999A,2025-06-15 00:00:00,,2025-05-29 00:00:00
ID002,"","",Order,102,120,310015,233527-1-1-113,41281,14.979951011521363,2025-06-13 00:00:00,ID002,9999A,2025-06-15 00:00:00,2025-06-13 00:00:00,2025-05-29 00:00:00
ID002,"","",Order,102,120,310015,233527-1-1-114,41336,14.999909280595118,2025-06-13 00:00:00,ID002,9999A,2025-06-15 00:00:00,2025-06-13 00:00:00,2025-05-29 00:00:00
ID002,"","",Order,102,120,310015,233527-1-1-115,276,0.1001542229882972,2025-06-13 00:00:00,ID002,9999A,2025-06-15 00:00:00,,2025-05-29 00:00:00
ID002,"","",Order,102,120,310015,233527-1-1-115,41061,14.900117935226344,2025-06-13 00:00:00,ID002,9999A,2025-06-15 00:00:00,2025-06-13 00:00:00,2025-05-29 00:00:00
ID002,"","",Order,102,120,310015,233527-1-1-116,41336,14.999909280595118,2025-06-16 00:00:00,ID002,9999A,2025-06-15 00:00:00,2025-06-16 00:00:00,2025-05-29 00:00:00
ID002,"","",Order,102,120,310015,233527-1-1-117,386,0.14007076113580694,2025-06-16 00:00:00,ID002,9999A,2025-06-15 00:00:00,,2025-05-29 00:00:00
ID002,"","",Order,102,120,310015,233527-1-1-117,40950,14.859838519459313,2025-06-16 00:00:00,ID002,9999A,2025-06-15 00:00:00,2025-06-16 00:00:00,2025-05-29 00:00:00
ID002,"","",Order,102,120,310015,233527-1-1-118,41336,14.999909280595118,2025-06-16 00:00:00,ID002,9999A,2025-06-15 00:00:00,2025-06-16 00:00:00,2025-05-29 00:00:00
ID002,"","",Order,102,120,310015,233527-1-1-119,41336,14.999909280595118,2025-06-17 00:00:00,ID002,9999A,2025-06-15 00:00:00,2025-06-17 00:00:00,2025-05-29 00:00:00
ID002,"","",Order,102,120,310015,233527-1-1-120,41336,14.999909280595118,2025-06-17 00:00:00,ID002,9999A,2025-06-15 00:00:00,2025-06-17 00:00:00,2025-05-29 00:00:00
ID002,"","",Order,102,120,310015,233527-1-1-121,41336,14.999909280595118,2025-06-17 00:00:00,ID002,9999A,2025-06-15 00:00:00,2025-06-17 00:00:00,2025-05-29 00:00:00
ID002,"","",Order,102,120,310015,233527-1-1-122,41336,14.999909280595118,2025-06-18 00:00:00,ID002,9999A,2025-06-15 00:00:00,2025-06-18 00:00:00,2025-05-29 00:00:00
ID002,"","",Order,102,120,310015,233527-1-1-123,41336,14.999909280595118,2025-06-18 00:00:00,ID002,9999A,2025-06-15 00:00:00,2025-06-18 00:00:00,2025-05-29 00:00:00
ID002,"","",Order,102,120,310015,233527-1-1-124,41336,14.999909280595118,2025-06-18 00:00:00,ID002,9999A,2025-06-15 00:00:00,2025-06-18 00:00:00,2025-05-29 00:00:00
ID002,"","",Order,102,120,310015,233527-1-1-125,41336,14.999909280595118,2025-06-19 00:00:00,ID002,9999A,2025-06-15 00:00:00,2025-06-19 00:00:00,2025-05-29 00:00:00
ID002,WA001,"",Order,101,120,310015,233528-1-1-101,551,0.19994556835707158,2025-06-15 00:00:00,TX001,3123A,2025-06-15 00:00:00,,2025-06-03 00:00:00
ID002,WA001,"",Order,101,120,310015,233528-1-1-101,43541,15.800054431642927,2025-06-15 00:00:00,TX001,3123A,2025-06-15 00:00:00,2025-06-13 00:00:00,2025-06-03 00:00:00
ID002,WA001,"",Order,101,120,310015,233528-1-1-102,882,0.32005806041912366,2025-06-15 00:00:00,TX001,3123A,2025-06-15 00:00:00,,2025-06-03 00:00:00
ID002,WA001,"",Order,101,120,310015,233528-1-1-102,43210,15.679941939580877,2025-06-15 00:00:00,TX001,3123A,2025-06-15 00:00:00,2025-06-13 00:00:00,2025-06-03 00:00:00
ID002,WA001,"",Order,101,120,310015,233528-1-1-103,551,0.19994556835707158,2025-06-15 00:00:00,TX001,3123A,2025-06-15 00:00:00,,2025-06-03 00:00:00
ID002,WA001,"",Order,101,120,310015,233528-1-1-103,43541,15.800054431642927,2025-06-15 00:00:00,TX001,3123A,2025-06-15 00:00:00,2025-06-13 00:00:00,2025-06-03 00:00:00
ID002,WA001,"",Order,101,120,310015,233528-1-1-104,1157,0.41984940578789803,2025-06-15 00:00:00,TX001,3123A,2025-06-15 00:00:00,,2025-06-03 00:00:00
ID002,WA001,"",Order,101,120,310015,233528-1-1-104,42935,15.580150594212103,2025-06-15 00:00:00,TX001,3123A,2025-06-15 00:00:00,2025-06-13 00:00:00,2025-06-03 00:00:00
ID002,WA001,"",Order,101,120,310015,233528-1-1-105,1709,0.6201578517644925,2025-06-15 00:00:00,TX001,3123A,2025-06-15 00:00:00,,2025-06-03 00:00:00
ID002,WA001,"",Order,101,120,310015,233528-1-1-105,42383,15.379842148235507,2025-06-15 00:00:00,TX001,3123A,2025-06-15 00:00:00,2025-06-27 00:00:00,2025-06-03 00:00:00
ID002,WA001,"",Order,101,120,310015,233528-1-1-106,276,0.1001542229882972,2025-06-15 00:00:00,TX001,3123A,2025-06-15 00:00:00,,2025-06-03 00:00:00
ID002,WA001,"",Order,101,120,310015,233528-1-1-106,43816,15.8998457770117,2025-06-15 00:00:00,TX001,3123A,2025-06-15 00:00:00,2025-06-27 00:00:00,2025-06-03 00:00:00
ID002,WA001,"",Order,101,120,310015,233528-1-1-107,165,0.05987480722126462,2025-06-15 00:00:00,TX001,3123A,2025-06-15 00:00:00,,2025-06-03 00:00:00
ID002,WA001,"",Order,101,120,310015,233528-1-1-107,43927,15.940125192778735,2025-06-15 00:00:00,TX001,3123A,2025-06-15 00:00:00,2025-06-27 00:00:00,2025-06-03 00:00:00
ID002,WA001,"",Order,101,120,310015,233528-1-1-108,276,0.1001542229882972,2025-06-15 00:00:00,TX001,3123A,2025-06-15 00:00:00,,2025-06-03 00:00:00
ID002,WA001,"",Order,101,120,310015,233528-1-1-108,43816,15.8998457770117,2025-06-15 00:00:00,TX001,3123A,2025-06-15 00:00:00,2025-06-27 00:00:00,2025-06-03 00:00:00
ID002,WA001,"",Order,101,120,310015,233528-1-1-109,606,0.21990383743082645,2025-06-15 00:00:00,TX001,3123A,2025-06-15 00:00:00,,2025-06-03 00:00:00
