Order#,Ship Date,Demand Type,Item#,Approved Plant 1,Approved Plant 2,Approved Plant 3,Grade,Spec,Order Date,Sum of Ordered Pallets,tewst
233369-1-1-111,5/29/2025 0:00,Order,310015,ID002,WA001,,102,9999A,4/25/2025 0:00,21.00009072,#N/A
233369-1-1-112,5/29/2025 0:00,Order,310015,ID002,WA001,,102,9999A,4/25/2025 0:00,21.00009072,#N/A
233369-1-1-113,5/29/2025 0:00,Order,310015,ID002,WA001,,102,9999A,4/25/2025 0:00,21.00009072,#N/A
233369-1-1-114,5/29/2025 0:00,Order,310015,ID002,WA001,,102,9999A,4/25/2025 0:00,21.00009072,233369-1-1-114
233369-1-1-115,5/29/2025 0:00,Order,310015,ID002,WA001,,102,9999A,4/25/2025 0:00,21.00009072,233369-1-1-115
233369-1-1-116,5/29/2025 0:00,Order,310015,ID002,WA001,,102,9999A,4/25/2025 0:00,21.00009072,233369-1-1-116
233369-1-1-117,5/29/2025 0:00,Order,310015,ID002,WA001,,102,9999A,4/25/2025 0:00,21.00009072,233369-1-1-117
233369-1-1-118,5/29/2025 0:00,Order,310015,ID002,WA001,,102,9999A,4/25/2025 0:00,21.00009072,233369-1-1-118
233369-1-1-119,5/29/2025 0:00,Order,310015,ID002,WA001,,102,9999A,4/25/2025 0:00,21.00009072,233369-1-1-119
233369-1-1-120,5/29/2025 0:00,Order,310015,ID002,WA001,,102,9999A,4/25/2025 0:00,21.00009072,233369-1-1-120
233374-1-1-104,5/29/2025 0:00,Order,310015,ID002,WA001,,102,9999A,4/28/2025 0:00,21.00009072,233374-1-1-104
233374-1-1-105,5/29/2025 0:00,Order,310015,ID002,WA001,,102,9999A,4/28/2025 0:00,21.00009072,233374-1-1-105
233374-1-1-106,5/29/2025 0:00,Order,310015,ID002,WA001,,102,9999A,4/28/2025 0:00,21.00009072,233374-1-1-106
233374-1-1-107,5/29/2025 0:00,Order,310015,ID002,WA001,,102,9999A,4/28/2025 0:00,21.00009072,233374-1-1-107
233374-1-1-108,5/29/2025 0:00,Order,310015,ID002,WA001,,102,9999A,4/28/2025 0:00,21.00009072,233374-1-1-108
233374-1-1-109,5/29/2025 0:00,Order,310015,ID002,WA001,,102,9999A,4/28/2025 0:00,21.00009072,233374-1-1-109
233374-1-1-110,5/29/2025 0:00,Order,310015,ID002,WA001,,102,9999A,4/28/2025 0:00,21.00009072,233374-1-1-110
233375-1-1-101,5/29/2025 0:00,Order,310015,ID002,WA001,,102,9999A,4/25/2025 0:00,21.00009072,233375-1-1-101
233375-1-1-102,5/29/2025 0:00,Order,310015,ID002,WA001,,102,9999A,4/25/2025 0:00,21.00009072,233375-1-1-102
233375-1-1-103,5/29/2025 0:00,Order,310015,ID002,WA001,,102,9999A,4/25/2025 0:00,21.00009072,233375-1-1-103
233375-1-1-104,5/29/2025 0:00,Order,310015,ID002,WA001,,102,9999A,4/25/2025 0:00,21.00009072,233375-1-1-104
233423-1-1-107,5/29/2025 0:00,Order,310015,ID002,WA001,,102,9999A,5/6/2025 0:00,21.00009072,233423-1-1-107
233423-1-1-108,5/29/2025 0:00,Order,310015,ID002,WA001,,102,9999A,5/6/2025 0:00,20.99972784,233423-1-1-108
233440-1-1-111,5/29/2025 0:00,Order,310015,ID002,,,102,9999A,5/13/2025 0:00,14.99990928,#N/A
233440-1-1-117,5/29/2025 0:00,Order,310015,ID002,,,102,9999A,5/13/2025 0:00,14.99990928,#N/A
233440-1-1-122,5/29/2025 0:00,Order,310015,ID002,,,102,9999A,5/13/2025 0:00,14.99990928,#N/A
233450-1-1-124,5/29/2025 0:00,Order,310015,ID002,,,102,9999A,5/22/2025 0:00,14.99990928,#N/A
233450-1-1-125,5/29/2025 0:00,Order,310015,ID002,,,102,9999A,5/22/2025 0:00,14.99990928,#N/A
233450-1-1-126,5/29/2025 0:00,Order,310015,ID002,,,102,9999A,5/22/2025 0:00,14.99990928,#N/A
233450-1-1-127,5/29/2025 0:00,Order,310015,ID002,,,102,9999A,5/22/2025 0:00,14.99990928,#N/A
233486-1-1-101,5/29/2025 0:00,Order,310015,ID002,WA001,,102,9999A,5/23/2025 0:00,16,233486-1-1-101
233486-1-1-102,5/29/2025 0:00,Order,310015,ID002,WA001,,102,9999A,5/23/2025 0:00,16,233486-1-1-102
233486-1-1-103,5/29/2025 0:00,Order,310015,ID002,WA001,,102,9999A,5/23/2025 0:00,16,233486-1-1-103
233486-1-1-104,5/29/2025 0:00,Order,310015,ID002,WA001,,102,9999A,5/23/2025 0:00,16,233486-1-1-104
233486-1-1-105,5/29/2025 0:00,Order,310015,ID002,WA001,,102,9999A,5/23/2025 0:00,16,233486-1-1-105
233486-1-1-106,5/29/2025 0:00,Order,310015,ID002,WA001,,102,9999A,5/23/2025 0:00,16,233486-1-1-106
233486-1-1-107,5/29/2025 0:00,Order,310015,ID002,WA001,,102,9999A,5/23/2025 0:00,16,233486-1-1-107
233486-1-1-108,5/29/2025 0:00,Order,310015,ID002,WA001,,102,9999A,5/23/2025 0:00,16,233486-1-1-108
233486-1-1-109,5/29/2025 0:00,Order,310015,ID002,WA001,,102,9999A,5/23/2025 0:00,16,233486-1-1-109
233486-1-1-110,5/29/2025 0:00,Order,310015,ID002,WA001,,102,9999A,5/23/2025 0:00,16,233486-1-1-110
233491-1-1-102,5/29/2025 0:00,Order,310015,ID002,WA001,,102,9999A,5/20/2025 0:00,21.00009072,233491-1-1-102
233491-1-1-103,5/29/2025 0:00,Order,310015,ID002,WA001,,102,9999A,5/20/2025 0:00,21.00009072,233491-1-1-103
233491-1-1-104,5/29/2025 0:00,Order,310015,ID002,WA001,,102,9999A,5/20/2025 0:00,21.00009072,233491-1-1-104
233491-1-1-105,5/29/2025 0:00,Order,310015,ID002,WA001,,102,9999A,5/20/2025 0:00,21.00009072,233491-1-1-105
233492-1-1-101,5/29/2025 0:00,Order,310015,ID002,WA001,,102,9999A,5/22/2025 0:00,21.00009072,233492-1-1-101
233492-1-1-102,5/29/2025 0:00,Order,310015,ID002,WA001,,102,9999A,5/22/2025 0:00,21.00009072,233492-1-1-102
233492-1-1-103,5/29/2025 0:00,Order,310015,ID002,WA001,,102,9999A,5/22/2025 0:00,21.00009072,233492-1-1-103
233492-1-1-104,5/29/2025 0:00,Order,310015,ID002,WA001,,102,9999A,5/22/2025 0:00,21.00009072,233492-1-1-104
233492-1-1-105,5/29/2025 0:00,Order,310015,ID002,WA001,,102,9999A,5/22/2025 0:00,21.00009072,233492-1-1-105
233492-1-1-106,5/29/2025 0:00,Order,310015,ID002,WA001,,102,9999A,5/22/2025 0:00,21.00009072,233492-1-1-106
233492-1-1-107,5/29/2025 0:00,Order,310015,ID002,WA001,,102,9999A,5/22/2025 0:00,20.99972784,233492-1-1-107
233492-1-1-108,5/29/2025 0:00,Order,310015,ID002,WA001,,102,9999A,5/22/2025 0:00,20.99972784,233492-1-1-108
233492-1-1-109,5/29/2025 0:00,Order,310015,ID002,WA001,,102,9999A,5/22/2025 0:00,20.99972784,233492-1-1-109
233492-1-1-110,5/29/2025 0:00,Order,310015,ID002,WA001,,102,9999A,5/22/2025 0:00,20.99972784,233492-1-1-110
232807-1-2-161,5/30/2025 0:00,Order,310015,ID002,WA001,,102,9999A,4/28/2025 0:00,20,#N/A
232807-1-2-162,5/30/2025 0:00,Order,310015,ID002,WA001,,102,9999A,4/28/2025 0:00,20,#N/A
232807-1-2-163,5/30/2025 0:00,Order,310015,ID002,WA001,,102,9999A,4/28/2025 0:00,20,#N/A
232807-1-2-164,5/30/2025 0:00,Order,310015,ID002,WA001,,102,9999A,4/28/2025 0:00,20,#N/A
233017-1-2-104,5/30/2025 0:00,Order,310002,WA001,,,102,9999E,5/7/2025 0:00,14.99990928,#N/A
233281-1-1-101,5/30/2025 0:00,Order,310724,WA002,WA003,,102,9999E,4/17/2025 0:00,40,233281-1-1-101
233311-1-1-109,5/30/2025 0:00,Order,310015,WA001,,,102,9999A,5/8/2025 0:00,18.00018144,#N/A
233311-1-1-110,5/30/2025 0:00,Order,310015,WA001,,,102,9999A,5/8/2025 0:00,18.00018144,#N/A
233366-1-1-104,5/30/2025 0:00,Order,310015,ID002,,,101,3123A,5/5/2025 0:00,14.99990928,#N/A
233366-1-1-105,5/30/2025 0:00,Order,310015,ID002,,,101,3123A,5/5/2025 0:00,14.99990928,#N/A
233440-1-1-105,5/30/2025 0:00,Order,310015,ID002,,,102,9999A,5/13/2025 0:00,14.99990928,#N/A
233440-1-1-108,5/30/2025 0:00,Order,310015,ID002,,,102,9999A,5/13/2025 0:00,14.99990928,#N/A
233450-1-1-101,5/30/2025 0:00,Order,310015,ID002,,,102,9999A,5/12/2025 0:00,14.99990928,#N/A
233450-1-1-102,5/30/2025 0:00,Order,310015,ID002,,,102,9999A,5/12/2025 0:00,14.99990928,#N/A
233450-1-1-103,5/30/2025 0:00,Order,310015,ID002,,,102,9999A,5/12/2025 0:00,14.99990928,#N/A
233450-1-1-104,5/30/2025 0:00,Order,310015,ID002,,,102,9999A,5/12/2025 0:00,14.99990928,#N/A
233450-1-1-105,5/30/2025 0:00,Order,310015,ID002,,,102,9999A,5/12/2025 0:00,14.99990928,#N/A
233450-1-1-106,5/30/2025 0:00,Order,310015,ID002,,,102,9999A,5/12/2025 0:00,14.99990928,#N/A
233450-1-1-107,5/30/2025 0:00,Order,310015,ID002,,,102,9999A,5/12/2025 0:00,14.99990928,#N/A
233450-1-1-108,5/30/2025 0:00,Order,310015,ID002,,,102,9999A,5/12/2025 0:00,14.99990928,#N/A
233450-1-1-109,5/30/2025 0:00,Order,310015,ID002,,,102,9999A,5/12/2025 0:00,14.99990928,#N/A
233450-1-1-110,5/30/2025 0:00,Order,310015,ID002,,,102,9999A,5/12/2025 0:00,14.99990928,#N/A
233450-1-1-111,5/30/2025 0:00,Order,310015,ID002,,,102,9999A,5/12/2025 0:00,14.99990928,#N/A
233450-1-1-112,5/30/2025 0:00,Order,310015,ID002,,,102,9999A,5/12/2025 0:00,14.99990928,#N/A
233450-1-1-113,5/30/2025 0:00,Order,310015,ID002,,,102,9999A,5/12/2025 0:00,14.99990928,#N/A
233450-1-1-114,5/30/2025 0:00,Order,310015,ID002,,,102,9999A,5/12/2025 0:00,14.99990928,#N/A
233450-1-1-115,5/30/2025 0:00,Order,310015,ID002,,,102,9999A,5/12/2025 0:00,14.99990928,#N/A
233450-1-1-116,5/30/2025 0:00,Order,310015,ID002,,,102,9999A,5/12/2025 0:00,14.99990928,#N/A
233450-1-1-117,5/30/2025 0:00,Order,310015,ID002,,,102,9999A,5/12/2025 0:00,14.99990928,#N/A
233450-1-1-118,5/30/2025 0:00,Order,310015,ID002,,,102,9999A,5/12/2025 0:00,14.99990928,#N/A
233450-1-1-119,5/30/2025 0:00,Order,310015,ID002,,,102,9999A,5/12/2025 0:00,14.99990928,#N/A
233450-1-1-120,5/30/2025 0:00,Order,310015,ID002,,,102,9999A,5/12/2025 0:00,14.99990928,#N/A
233450-1-1-129,5/30/2025 0:00,Order,310015,ID002,,,102,9999A,5/22/2025 0:00,14.99990928,#N/A
232501-1-6-121,5/31/2025 0:00,Order,310015,ID002,WA001,,102,9999E,3/20/2025 0:00,14.99990928,232501-1-6-121
232501-1-6-122,5/31/2025 0:00,Order,310015,ID002,WA001,,102,9999E,3/20/2025 0:00,14.99990928,232501-1-6-122
232501-1-6-123,5/31/2025 0:00,Order,310015,ID002,WA001,,102,9999E,3/20/2025 0:00,14.99990928,232501-1-6-123
232501-1-6-124,5/31/2025 0:00,Order,310015,ID002,WA001,,102,9999E,3/20/2025 0:00,14.99990928,232501-1-6-124
232807-1-1-111,5/31/2025 0:00,Order,310015,ID002,WA001,,102,9999A,3/18/2025 0:00,20,#N/A
232807-1-1-112,5/31/2025 0:00,Order,310015,ID002,WA001,,102,9999A,3/18/2025 0:00,20,#N/A
232807-1-1-115,5/31/2025 0:00,Order,310015,ID002,WA001,,102,9999A,3/18/2025 0:00,20,#N/A
232807-1-1-116,5/31/2025 0:00,Order,310015,ID002,WA001,,102,9999A,3/18/2025 0:00,20,#N/A
232807-1-1-122,5/31/2025 0:00,Order,310015,ID002,WA001,,102,9999A,3/18/2025 0:00,20,232807-1-1-122
232807-1-1-124,5/31/2025 0:00,Order,310015,ID002,WA001,,102,9999A,3/18/2025 0:00,20,232807-1-1-124
232807-1-1-126,5/31/2025 0:00,Order,310015,ID002,WA001,,102,9999A,3/18/2025 0:00,20,#N/A
233497-1-1-101,5/31/2025 0:00,Order,310015,ID002,,,102,9999A,5/27/2025 0:00,14.99990928,#N/A
232128-1-7,6/1/2025 0:00,Contract,310726,WA003,,,101,3007DRYGUM,,0.740006713,#N/A
232381-1-3,6/1/2025 0:00,Contract,310726,WA003,WA002,,102,9999A,,0.400003629,#N/A
232675-1-6-114,6/1/2025 0:00,Order,310086,ID002,,,101,3140A,4/28/2025 0:00,20,232675-1-6-114
232759-1-2-102,6/1/2025 0:00,Order,310015,ID002,WA001,,102,9999A,5/14/2025 0:00,0.019958269,#N/A
232807-1-2-129,6/1/2025 0:00,Order,310015,ID002,WA001,,102,9999A,4/11/2025 0:00,20,#N/A
232807-1-2-130,6/1/2025 0:00,Order,310015,ID002,WA001,,102,9999A,4/11/2025 0:00,20,#N/A
232807-1-2-131,6/1/2025 0:00,Order,310015,ID002,WA001,,102,9999A,4/28/2025 0:00,20,#N/A
232807-1-2-132,6/1/2025 0:00,Order,310015,ID002,WA001,,102,9999A,4/28/2025 0:00,20,#N/A
232807-1-2-133,6/1/2025 0:00,Order,310015,ID002,WA001,,102,9999A,4/28/2025 0:00,20,#N/A
232807-1-2-134,6/1/2025 0:00,Order,310015,ID002,WA001,,102,9999A,4/28/2025 0:00,20,#N/A
232807-1-2-135,6/1/2025 0:00,Order,310015,ID002,WA001,,102,9999A,4/28/2025 0:00,20,232807-1-2-135
232807-1-2-136,6/1/2025 0:00,Order,310015,ID002,WA001,,102,9999A,4/28/2025 0:00,20,#N/A
232807-1-2-137,6/1/2025 0:00,Order,310015,ID002,WA001,,102,9999A,4/28/2025 0:00,20,#N/A
232807-1-2-138,6/1/2025 0:00,Order,310015,ID002,WA001,,102,9999A,4/28/2025 0:00,20,#N/A
232807-1-2-139,6/1/2025 0:00,Order,310015,ID002,WA001,,102,9999A,4/28/2025 0:00,20,#N/A
232807-1-2-140,6/1/2025 0:00,Order,310015,ID002,WA001,,102,9999A,4/28/2025 0:00,20,#N/A
232807-1-2-141,6/1/2025 0:00,Order,310015,ID002,WA001,,102,9999A,4/28/2025 0:00,20,#N/A
232807-1-2-142,6/1/2025 0:00,Order,310015,ID002,WA001,,102,9999A,4/28/2025 0:00,20,#N/A
232807-1-2-143,6/1/2025 0:00,Order,310015,ID002,WA001,,102,9999A,4/28/2025 0:00,20,#N/A
232807-1-2-144,6/1/2025 0:00,Order,310015,ID002,WA001,,102,9999A,4/28/2025 0:00,20,#N/A
232807-1-2-145,6/1/2025 0:00,Order,310015,ID002,WA001,,102,9999A,4/28/2025 0:00,20,#N/A
232807-1-2-146,6/1/2025 0:00,Order,310015,ID002,WA001,,102,9999A,4/28/2025 0:00,20,#N/A
232807-1-2-147,6/1/2025 0:00,Order,310015,ID002,WA001,,102,9999A,4/28/2025 0:00,20,#N/A
232807-1-2-148,6/1/2025 0:00,Order,310015,ID002,WA001,,102,9999A,4/28/2025 0:00,20,#N/A
232807-1-2-149,6/1/2025 0:00,Order,310015,ID002,WA001,,102,9999A,4/28/2025 0:00,20,#N/A
232807-1-2-150,6/1/2025 0:00,Order,310015,ID002,WA001,,102,9999A,4/28/2025 0:00,20,#N/A
232807-1-2-151,6/1/2025 0:00,Order,310015,ID002,WA001,,102,9999A,4/28/2025 0:00,20,#N/A
232807-1-2-152,6/1/2025 0:00,Order,310015,ID002,WA001,,102,9999A,4/28/2025 0:00,20,#N/A
232807-1-2-153,6/1/2025 0:00,Order,310015,ID002,WA001,,102,9999A,4/28/2025 0:00,20,#N/A
232807-1-2-154,6/1/2025 0:00,Order,310015,ID002,WA001,,102,9999A,4/28/2025 0:00,20,#N/A
232807-1-2-155,6/1/2025 0:00,Order,310015,ID002,WA001,,102,9999A,4/28/2025 0:00,20,#N/A
232807-1-2-156,6/1/2025 0:00,Order,310015,ID002,WA001,,102,9999A,4/28/2025 0:00,20,#N/A
232807-1-2-157,6/1/2025 0:00,Order,310015,ID002,WA001,,102,9999A,4/28/2025 0:00,20,#N/A
232807-1-2-158,6/1/2025 0:00,Order,310015,ID002,WA001,,102,9999A,4/28/2025 0:00,20,#N/A
232807-1-2-159,6/1/2025 0:00,Order,310015,ID002,WA001,,102,9999A,4/28/2025 0:00,20,#N/A
232807-1-2-160,6/1/2025 0:00,Order,310015,ID002,WA001,,102,9999A,4/28/2025 0:00,20,#N/A
232893-1-1-101,6/1/2025 0:00,Order,310724,WA002,,,102,9999A,2/10/2025 0:00,14.99990928,#N/A
233107-1-1-101,6/1/2025 0:00,Order,310724,WA002,WA003,,101,9999E,3/31/2025 0:00,160,233107-1-1-101
233118-1-1-101,6/1/2025 0:00,Order,310726,WA003,WA002,,102,9999A,3/17/2025 0:00,60,233118-1-1-101
233118-1-2,6/1/2025 0:00,Contract,310726,WA003,WA002,,102,9999A,,3.000027216,#N/A
233235-1-1,6/1/2025 0:00,Contract,310726,WA003,,,102,9999E,,0.56000508,#N/A
233235-1-1-103,6/1/2025 0:00,Order,310726,WA003,,,102,9999E,4/28/2025 0:00,200,#N/A
233236-1-1,6/1/2025 0:00,Contract,310726,WA003,,,102,9999E,,0.180001633,#N/A
233238-1-1-101,6/1/2025 0:00,Order,310724,WA002,,,102,9999E,4/14/2025 0:00,200,#N/A
233238-1-1-102,6/1/2025 0:00,Order,310724,WA002,,,102,9999E,4/14/2025 0:00,200,#N/A
233238-1-1-103,6/1/2025 0:00,Order,310724,WA002,,,102,9999E,4/14/2025 0:00,200,#N/A
233241-1-1,6/1/2025 0:00,Contract,310726,WA003,,,102,9999E,,1.540013971,#N/A
233244-1-1,6/1/2025 0:00,Contract,310726,WA003,,,102,9999E,,0.600005443,#N/A
233258-1-1,6/1/2025 0:00,Contract,310726,WA003,,,101,3025S,,0.300002722,#N/A
233262-1-1,6/1/2025 0:00,Contract,310726,WA003,,,102,9999E,,1.320011975,#N/A
233282-1-1,6/1/2025 0:00,Contract,310726,WA002,WA003,,102,9999E,,0.080000726,#N/A
233369-1-1-101,6/1/2025 0:00,Order,310015,ID002,WA001,,102,9999A,4/24/2025 0:00,20,#N/A
233369-1-1-102,6/1/2025 0:00,Order,310015,ID002,WA001,,102,9999A,4/24/2025 0:00,20,#N/A
233369-1-1-103,6/1/2025 0:00,Order,310015,ID002,WA001,,102,9999A,4/24/2025 0:00,20,#N/A
233369-1-1-104,6/1/2025 0:00,Order,310015,ID002,WA001,,102,9999A,4/24/2025 0:00,20,#N/A
233374-1-1-101,6/1/2025 0:00,Order,310015,ID002,WA001,,102,9999A,4/25/2025 0:00,20,#N/A
233374-1-1-102,6/1/2025 0:00,Order,310015,ID002,WA001,,102,9999A,4/25/2025 0:00,20,#N/A
233374-1-1-103,6/1/2025 0:00,Order,310015,ID002,WA001,,102,9999A,4/25/2025 0:00,20,#N/A
233384-1-1-101,6/1/2025 0:00,Order,310015,ID002,,,102,9999A,4/28/2025 0:00,20,#N/A
233394-1-1,6/1/2025 0:00,Contract,310726,WA003,WA002,,101,9999E,,0.040000363,#N/A
233423-1-1-101,6/1/2025 0:00,Order,310015,ID002,WA001,,102,9999A,5/6/2025 0:00,20,#N/A
233423-1-1-102,6/1/2025 0:00,Order,310015,ID002,WA001,,102,9999A,5/6/2025 0:00,20,#N/A
233423-1-1-103,6/1/2025 0:00,Order,310015,ID002,WA001,,102,9999A,5/6/2025 0:00,20,#N/A
233423-1-1-104,6/1/2025 0:00,Order,310015,ID002,WA001,,102,9999A,5/6/2025 0:00,20,#N/A
233423-1-1-105,6/1/2025 0:00,Order,310015,ID002,WA001,,102,9999A,5/6/2025 0:00,20,#N/A
233423-1-1-106,6/1/2025 0:00,Order,310015,ID002,WA001,,102,9999A,5/6/2025 0:00,20,#N/A
233433-1-1,6/1/2025 0:00,Contract,310726,WA002,WA003,,102,9999A,,0.480004355,#N/A
233444-1-2-104,6/1/2025 0:00,Order,310015,ID002,WA001,,102,9999A,5/13/2025 0:00,16,233444-1-2-104
233444-1-2-105,6/1/2025 0:00,Order,310015,ID002,WA001,,102,9999A,5/13/2025 0:00,16,233444-1-2-105
233444-1-2-106,6/1/2025 0:00,Order,310015,ID002,WA001,,102,9999A,5/13/2025 0:00,16,233444-1-2-106
233462-1-1,6/1/2025 0:00,Contract,310726,WA003,,,101,3035A,,40.00036288,#N/A
233491-1-1-101,6/1/2025 0:00,Order,310015,ID002,WA001,,102,9999A,5/20/2025 0:00,21.00009072,#N/A
233506-1-2,6/1/2025 0:00,Contract,310726,WA002,,,102,9999A,,1.000009072,#N/A
233507-1-1-101,6/1/2025 0:00,Order,310015,ID002,WA001,,102,9999A,5/23/2025 0:00,20,#N/A
233529-1-1-101,6/1/2025 0:00,Order,310015,ID002,,,102,9999A,5/28/2025 0:00,32.80014515,#N/A
232483-1-3-110,6/2/2025 0:00,Order,310774,WA001,,,102,9999A,2/4/2025 0:00,19,#N/A
233156-1-3-107,6/2/2025 0:00,Order,310015,WA001,,,102,9999A,3/25/2025 0:00,14.99990928,#N/A
233315-1-1-101,6/2/2025 0:00,Order,310002,WA001,,,101,9999A,5/6/2025 0:00,40,#N/A
233327-1-1-123,6/2/2025 0:00,Order,310015,WA001,,,101,9999A,5/7/2025 0:00,14.99990928,#N/A
233440-1-1-106,6/2/2025 0:00,Order,310015,ID002,,,102,9999A,5/13/2025 0:00,14.99990928,#N/A
233440-1-1-113,6/2/2025 0:00,Order,310015,ID002,,,102,9999A,5/13/2025 0:00,14.99990928,#N/A
233440-1-1-115,6/2/2025 0:00,Order,310015,ID002,,,102,9999A,5/13/2025 0:00,14.99990928,#N/A
233440-1-1-121,6/2/2025 0:00,Order,310015,ID002,,,102,9999A,5/13/2025 0:00,14.99990928,#N/A
233450-1-1-130,6/2/2025 0:00,Order,310015,ID002,,,102,9999A,5/22/2025 0:00,14.99990928,#N/A
233450-1-1-131,6/2/2025 0:00,Order,310015,ID002,,,102,9999A,5/22/2025 0:00,14.99990928,#N/A
233450-1-1-132,6/2/2025 0:00,Order,310015,ID002,,,102,9999A,5/22/2025 0:00,14.99990928,#N/A
232513-1-5-113,6/3/2025 0:00,Order,310768,ID002,,,101,3200A,4/23/2025 0:00,20,232513-1-5-113
232513-1-5-114,6/3/2025 0:00,Order,310768,ID002,,,101,9999A,4/23/2025 0:00,20,232513-1-5-114
233225-1-1-101,6/3/2025 0:00,Order,310002,WA001,,,102,9999A,4/30/2025 0:00,20,#N/A
233225-1-1-102,6/3/2025 0:00,Order,310002,WA001,,,102,9999A,4/30/2025 0:00,20,#N/A
233327-1-1-120,6/3/2025 0:00,Order,310015,WA001,,,101,9999A,4/21/2025 0:00,14.99990928,#N/A
233327-1-1-122,6/3/2025 0:00,Order,310015,WA001,,,101,9999A,5/7/2025 0:00,14.99990928,#N/A
233440-1-1-101,6/3/2025 0:00,Order,310015,ID002,,,102,9999A,5/13/2025 0:00,14.99990928,#N/A
233440-1-1-103,6/3/2025 0:00,Order,310015,ID002,,,102,9999A,5/13/2025 0:00,14.99990928,#N/A
233440-1-1-116,6/3/2025 0:00,Order,310015,ID002,,,102,9999A,5/13/2025 0:00,14.99990928,#N/A
233440-1-1-124,6/3/2025 0:00,Order,310015,ID002,,,102,9999A,5/13/2025 0:00,14.99990928,#N/A
233450-1-1-133,6/3/2025 0:00,Order,310015,ID002,,,102,9999A,5/22/2025 0:00,14.99990928,#N/A
233450-1-1-134,6/3/2025 0:00,Order,310015,ID002,,,102,9999A,5/22/2025 0:00,14.99990928,#N/A
233450-1-1-135,6/3/2025 0:00,Order,310015,ID002,,,102,9999A,5/22/2025 0:00,14.99990928,#N/A
233518-1-1-101,6/3/2025 0:00,Order,310724,WA002,,,102,9999E,5/27/2025 0:00,20,233518-1-1-101
232487-1-2-108,6/4/2025 0:00,Order,310002,WA001,,,102,9999A,4/7/2025 0:00,14.99990928,#N/A
232701-1-6-121,6/4/2025 0:00,Order,310015,ID002,,,102,9999A,4/25/2025 0:00,14.99990928,232701-1-6-121
233211-1-1-101,6/4/2025 0:00,Order,310726,WA003,,,101,3033A,4/16/2025 0:00,8,233211-1-1-101
233241-1-1-101,6/4/2025 0:00,Order,310726,WA003,,,102,9999E,4/14/2025 0:00,200,233241-1-1-101
233262-1-1-101,6/4/2025 0:00,Order,310726,WA003,,,102,9999E,4/17/2025 0:00,80,233262-1-1-101
233262-1-1-102,6/4/2025 0:00,Order,310726,WA003,,,102,9999E,4/17/2025 0:00,80,233262-1-1-102
233327-1-1-106,6/4/2025 0:00,Order,310015,WA001,,,101,9999A,4/21/2025 0:00,14.99990928,#N/A
233327-1-1-107,6/4/2025 0:00,Order,310015,WA001,,,101,9999A,4/21/2025 0:00,14.99990928,#N/A
233327-1-1-109,6/4/2025 0:00,Order,310015,WA001,,,101,9999A,4/21/2025 0:00,14.99990928,#N/A
233327-1-1-121,6/4/2025 0:00,Order,310015,WA001,,,101,9999A,5/7/2025 0:00,14.99990928,#N/A
233327-1-1-124,6/4/2025 0:00,Order,310015,WA001,,,101,9999A,5/7/2025 0:00,14.99990928,#N/A
233440-1-1-110,6/4/2025 0:00,Order,310015,ID002,,,102,9999A,5/13/2025 0:00,14.99990928,#N/A
233440-1-1-112,6/4/2025 0:00,Order,310015,ID002,,,102,9999A,5/13/2025 0:00,14.99990928,#N/A
233440-1-1-123,6/4/2025 0:00,Order,310015,ID002,,,102,9999A,5/13/2025 0:00,14.99990928,#N/A
233450-1-1-136,6/4/2025 0:00,Order,310015,ID002,,,102,9999A,5/22/2025 0:00,14.99990928,#N/A
233450-1-1-137,6/4/2025 0:00,Order,310015,ID002,,,102,9999A,5/22/2025 0:00,14.99990928,#N/A
233450-1-1-138,6/4/2025 0:00,Order,310015,ID002,,,102,9999A,5/22/2025 0:00,14.99990928,#N/A
EDI141670,6/4/2025 0:00,Order,310002,WA001,,,102,9999A,5/29/2025 0:00,14.99990928,#N/A
232743-1-6-111,6/5/2025 0:00,Order,310015,WA001,,,102,9999A,5/22/2025 0:00,14.99990928,#N/A
233156-1-3-108,6/5/2025 0:00,Order,310015,WA001,,,102,9999A,3/25/2025 0:00,14.99990928,#N/A
233281-1-3-104,6/5/2025 0:00,Order,310724,WA002,WA003,,102,9999E,4/17/2025 0:00,40,#N/A
233281-1-3-105,6/5/2025 0:00,Order,310724,WA002,WA003,,102,9999E,4/17/2025 0:00,40,#N/A
233322-1-2-103,6/5/2025 0:00,Order,310002,WA001,,,102,9999A,5/6/2025 0:00,200,#N/A
233450-1-1-128,6/5/2025 0:00,Order,310015,ID002,,,102,9999A,5/22/2025 0:00,14.99990928,#N/A
233450-1-1-139,6/5/2025 0:00,Order,310015,ID002,,,102,9999A,5/22/2025 0:00,14.99990928,#N/A
233450-1-1-140,6/5/2025 0:00,Order,310015,ID002,,,102,9999A,5/22/2025 0:00,14.99990928,#N/A
232483-1-3-111,6/6/2025 0:00,Order,310774,WA001,,,102,9999A,2/4/2025 0:00,19,#N/A
232483-1-4-112,6/6/2025 0:00,Order,310774,WA001,,,102,9999A,2/4/2025 0:00,19,#N/A
233175-1-1-101,6/6/2025 0:00,Order,310018,WA001,,,102,9999A,5/20/2025 0:00,14.99990928,#N/A
233175-1-1-102,6/6/2025 0:00,Order,310018,WA001,,,102,9999A,5/22/2025 0:00,14.99990928,#N/A
233227-1-1-103,6/6/2025 0:00,Order,310726,WA003,,,101,3007S,4/21/2025 0:00,400,233227-1-1-103
