,LOT_NO,SUBLOT_NO,join_col
4876,1012510909,300977834,WA007310724WA0021019999A-9999E18
4877,1012510909,300977864,WA007310724WA0021019999A-9999E18
4878,1012510909,300977871,WA007310724WA0021019999A-9999E18
4879,1012510909,300977875,WA007310724WA0021019999A-9999E18
4880,1012510910,300977923,WA007310724WA0021019999A-9999E18
4881,1012510910,300977932,WA007310724WA0021019999A-9999E18
4882,1012510910,300977933,WA007310724WA0021019999A-9999E18
4883,1012510910,300977934,WA007310724WA0021019999A-9999E18
4884,1012510910,300977941,WA007310724WA0021019999A-9999E18
4885,1012510910,300977942,WA007310724WA0021019999A-9999E18
4886,1012510910,300977943,WA007310724WA0021019999A-9999E18
4887,1012510910,300978068,WA007310724WA0021019999A-9999E18
4888,1012510911,300978083,WA007310724WA0021019999A-9999E18
4889,1012510911,300978084,WA007310724WA0021019999A-9999E18
4890,1012510911,300978085,WA007310724WA0021019999A-9999E18
4891,1012510911,300978103,WA007310724WA0021019999A-9999E18
4892,1012510911,300978104,WA007310724WA0021019999A-9999E18
4893,1012510911,300978105,WA007310724WA0021019999A-9999E18
4894,1012510911,300978174,WA007310724WA0021019999A-9999E18
4895,1012510911,300978175,WA007310724WA0021019999A-9999E18
4896,1012510912,300978207,WA007310724WA0021019999A-9999E18
4897,1012510912,300978208,WA007310724WA0021019999A-9999E18
4898,1012510912,300978209,WA007310724WA0021019999A-9999E18
4899,1012510912,300978210,WA007310724WA0021019999A-9999E18
4900,1012510912,300978211,WA007310724WA0021019999A-9999E18
4901,1012510912,300978212,WA007310724WA0021019999A-9999E18
4902,1012510912,300978213,WA007310724WA0021019999A-9999E18
4903,1012510912,300978214,WA007310724WA0021019999A-9999E18
4904,1012510913,300978256,WA007310724WA0021019999A-9999E18
4905,1012510913,300978257,WA007310724WA0021019999A-9999E18
4906,1012510913,300978258,WA007310724WA0021019999A-9999E18
4907,1012510913,300978259,WA007310724WA0021019999A-9999E18
4908,1012510913,300978260,WA007310724WA0021019999A-9999E18
4909,1012510913,300978261,WA007310724WA0021019999A-9999E18
4910,1012510913,300978262,WA007310724WA0021019999A-9999E18
4911,1012510913,300978263,WA007310724WA0021019999A-9999E18
4912,1012510914,300978289,WA007310724WA0021019999A-9999E18
4913,1012510914,300978290,WA007310724WA0021019999A-9999E18
4914,1012510914,300978291,WA007310724WA0021019999A-9999E18
4915,1012510914,300978292,WA007310724WA0021019999A-9999E18
4916,1012510914,300978293,WA007310724WA0021019999A-9999E18
4917,1012510914,300978336,WA007310724WA0021019999A-9999E18
4918,1012510914,300978337,WA007310724WA0021019999A-9999E18
4919,1012510914,300978338,WA007310724WA0021019999A-9999E18
4920,1012510915,300978381,WA007310724WA0021019999A-9999E18
4921,1012510915,300978382,WA007310724WA0021019999A-9999E18
4922,1012510915,300978383,WA007310724WA0021019999A-9999E18
4923,1012510915,300978384,WA007310724WA0021019999A-9999E18
4924,1012510915,300978416,WA007310724WA0021019999A-9999E18
4925,1012510915,300978417,WA007310724WA0021019999A-9999E18
4926,1012510915,300978422,WA007310724WA0021019999A-9999E18
4927,1012511001,300978436,WA007310724WA0021019999A-9999E17
4928,1012511001,300978438,WA007310724WA0021019999A-9999E17
4929,1012511001,300978439,WA007310724WA0021019999A-9999E17
4930,1012511001,300978440,WA007310724WA0021019999A-9999E17
4931,1012511001,300978482,WA007310724WA0021019999A-9999E17
4932,1012511001,300978483,WA007310724WA0021019999A-9999E17
4933,1012511001,300978484,WA007310724WA0021019999A-9999E17
4934,1012511001,300978485,WA007310724WA0021019999A-9999E17
4935,1012511002,300978498,WA007310724WA0021019999A-9999E17
4936,1012511002,300978499,WA007310724WA0021019999A-9999E17
4937,1012511002,300978501,WA007310724WA0021019999A-9999E17
4938,1012511002,300978597,WA007310724WA0021019999A-9999E17
4939,1012511002,300978598,WA007310724WA0021019999A-9999E17
4940,1012511002,300978599,WA007310724WA0021019999A-9999E17
4941,1012511002,300978600,WA007310724WA0021019999A-9999E17
4942,1012511002,300978606,WA007310724WA0021019999A-9999E17
4943,1012511003,300978625,WA007310724WA0021019999A-9999E17
4944,1012511003,300978626,WA007310724WA0021019999A-9999E17
4945,1012511003,300978627,WA007310724WA0021019999A-9999E17
4946,1012511003,300978639,WA007310724WA0021019999A-9999E17
4947,1012511003,300978640,WA007310724WA0021019999A-9999E17
4948,1012511003,300978641,WA007310724WA0021019999A-9999E17
4949,1012511003,300978664,WA007310724WA0021019999A-9999E17
4950,1012511003,300978665,WA007310724WA0021019999A-9999E17
4951,1012511004,300978674,WA007310724WA0021019999A-9999E17
4952,1012511004,300978675,WA007310724WA0021019999A-9999E17
4953,1012511004,300978821,WA007310724WA0021019999A-9999E17
4954,1012511004,300978822,WA007310724WA0021019999A-9999E17
4955,1012511004,300978823,WA007310724WA0021019999A-9999E17
4956,1012511004,300978824,WA007310724WA0021019999A-9999E17
4957,1012511004,300978825,WA007310724WA0021019999A-9999E17
4958,1012511004,300978826,WA007310724WA0021019999A-9999E17
4959,1012511005,300978989,WA007310724WA0021019999A-9999E17
4960,1012511005,300978990,WA007310724WA0021019999A-9999E17
4961,1012511005,300978991,WA007310724WA0021019999A-9999E17
4962,1012511005,300979000,WA007310724WA0021019999A-9999E17
4963,1012511005,300979003,WA007310724WA0021019999A-9999E17
4964,1012511005,300979004,WA007310724WA0021019999A-9999E17
4965,1012511005,300979017,WA007310724WA0021019999A-9999E17
4966,1012511005,300979018,WA007310724WA0021019999A-9999E17
4967,1012511006,300979019,WA007310724WA0021019999A-9999E17
4968,1012511006,300979034,WA007310724WA0021019999A-9999E17
4969,1012511006,300979035,WA007310724WA0021019999A-9999E17
4970,1012511006,300979036,WA007310724WA0021019999A-9999E17
4971,1012511006,300979071,WA007310724WA0021019999A-9999E17
4972,1012511006,300979072,WA007310724WA0021019999A-9999E17
4973,1012511006,300979073,WA007310724WA0021019999A-9999E17
4974,1012511006,300979101,WA007310724WA0021019999A-9999E17
4975,1012511007,300979112,WA007310724WA0021019999A-9999E17
4976,1012511007,300979113,WA007310724WA0021019999A-9999E17
4977,1012511007,300979127,WA007310724WA0021019999A-9999E17
4978,1012511007,300979128,WA007310724WA0021019999A-9999E17
4979,1012511007,300979129,WA007310724WA0021019999A-9999E17
4980,1012511007,300979193,WA007310724WA0021019999A-9999E17
4981,1012511007,300979194,WA007310724WA0021019999A-9999E17
4982,1012511007,300979195,WA007310724WA0021019999A-9999E17
4983,1012511008,300979229,WA007310724WA0021019999A-9999E17
4984,1012511008,300979230,WA007310724WA0021019999A-9999E17
4985,1012511008,300979231,WA007310724WA0021019999A-9999E17
4986,1012511008,300979266,WA007310724WA0021019999A-9999E17
4987,1012511008,300979268,WA007310724WA0021019999A-9999E17
4988,1012511008,300979270,WA007310724WA0021019999A-9999E17
4989,1012511008,300979281,WA007310724WA0021019999A-9999E17
4990,1012511008,300979282,WA007310724WA0021019999A-9999E17
4991,1012511009,300979283,WA007310724WA0021019999A-9999E17
4992,1012511009,300979320,WA007310724WA0021019999A-9999E17
4993,1012511009,300979321,WA007310724WA0021019999A-9999E17
4994,1012511009,300979322,WA007310724WA0021019999A-9999E17
4995,1012511009,300979327,WA007310724WA0021019999A-9999E17
4996,1012511009,300979330,WA007310724WA0021019999A-9999E17
4997,1012511009,300979331,WA007310724WA0021019999A-9999E17
4998,1012511009,300979332,WA007310724WA0021019999A-9999E17
4999,1012511010,300979362,WA007310724WA0021019999A-9999E17
5000,1012511010,300979363,WA007310724WA0021019999A-9999E17
5001,1012511010,300979366,WA007310724WA0021019999A-9999E17
5002,1012511010,300979367,WA007310724WA0021019999A-9999E17
5003,1012511010,300979368,WA007310724WA0021019999A-9999E17
5004,1012511010,300979400,WA007310724WA0021019999A-9999E17
5005,1012511010,300979401,WA007310724WA0021019999A-9999E17
5006,1012511010,300979402,WA007310724WA0021019999A-9999E17
5007,1012511011,300979410,WA007310724WA0021019999A-9999E17
5008,1012511011,300979411,WA007310724WA0021019999A-9999E17
5009,1012511011,300979415,WA007310724WA0021019999A-9999E17
5010,1012511011,300979416,WA007310724WA0021019999A-9999E17
5011,1012511011,300979417,WA007310724WA0021019999A-9999E17
5012,1012511011,300979446,WA007310724WA0021019999A-9999E17
5013,1012511011,300979447,WA007310724WA0021019999A-9999E17
5014,1012511011,300979448,WA007310724WA0021019999A-9999E17
5015,1012511012,300979458,WA007310724WA0021019999A-9999E17
5016,1012511012,300979459,WA007310724WA0021019999A-9999E17
5017,1012511012,300979460,WA007310724WA0021019999A-9999E17
5018,1012511012,300979461,WA007310724WA0021019999A-9999E17
5019,1012511012,300979482,WA007310724WA0021019999A-9999E17
5020,1012511012,300979483,WA007310724WA0021019999A-9999E17
5021,1012511012,300979484,WA007310724WA0021019999A-9999E17
5022,1012511012,300979485,WA007310724WA0021019999A-9999E17
5023,1012511013,300979492,WA007310724WA0021019999A-9999E17
5024,1012511013,300979493,WA007310724WA0021019999A-9999E17
5025,1012511013,300979494,WA007310724WA0021019999A-9999E17
5026,1012511013,300979495,WA007310724WA0021019999A-9999E17
5027,1012511013,300979515,WA007310724WA0021019999A-9999E17
5028,1012511013,300979516,WA007310724WA0021019999A-9999E17
5029,1012511013,300979518,WA007310724WA0021019999A-9999E17
5030,1012511013,300979519,WA007310724WA0021019999A-9999E17
5031,1012511014,300979520,WA007310724WA0021019999A-9999E17
5032,1012511014,300979521,WA007310724WA0021019999A-9999E17
5033,1012511014,300979522,WA007310724WA0021019999A-9999E17
5034,1012511014,300979550,WA007310724WA0021019999A-9999E17
5035,1012511014,300979551,WA007310724WA0021019999A-9999E17
5036,1012511014,300979552,WA007310724WA0021019999A-9999E17
5037,1012511014,300979554,WA007310724WA0021019999A-9999E17
5038,1012511014,300979555,WA007310724WA0021019999A-9999E17
5039,1012511015,300979566,WA007310724WA0021019999A-9999E17
5040,1012511015,300979567,WA007310724WA0021019999A-9999E17
5041,1012511015,300979568,WA007310724WA0021019999A-9999E17
5042,1012511015,300979570,WA007310724WA0021019999A-9999E17
5043,1012511015,300979623,WA007310724WA0021019999A-9999E17
5044,1012511015,300979624,WA007310724WA0021019999A-9999E17
5045,1012511015,300979625,WA007310724WA0021019999A-9999E17
5046,1012511015,300979626,WA007310724WA0021019999A-9999E17
5047,1012511016,300979628,WA007310724WA0021019999A-9999E17
5048,1012511016,300979629,WA007310724WA0021019999A-9999E17
5049,1012511016,300979635,WA007310724WA0021019999A-9999E17
5050,1012511016,300979636,WA007310724WA0021019999A-9999E17
5051,1012511016,300979637,WA007310724WA0021019999A-9999E17
5052,1012511016,300979638,WA007310724WA0021019999A-9999E17
5053,1012511016,300979639,WA007310724WA0021019999A-9999E17
5054,1012511016,300979641,WA007310724WA0021019999A-9999E17
5055,1012511017,300979687,WA007310724WA0021019999A-9999E17
5056,1012511017,300979688,WA007310724WA0021019999A-9999E17
5057,1012511017,300979717,WA007310724WA0021019999A-9999E17
5058,1012511017,300979718,WA007310724WA0021019999A-9999E17
5059,1012511017,300979719,WA007310724WA0021019999A-9999E17
5060,1012511017,300979727,WA007310724WA0021019999A-9999E17
5061,1012511017,300979728,WA007310724WA0021019999A-9999E17
5062,1012511017,300979729,WA007310724WA0021019999A-9999E17
5063,1012511018,300979751,WA007310724WA0021019999A-9999E17
5064,1012511101,300979783,WA007310724WA0021019999A-9999E16
5065,1012511101,300979798,WA007310724WA0021019999A-9999E16
5066,1012511101,300979799,WA007310724WA0021019999A-9999E16
5067,1012511101,300979800,WA007310724WA0021019999A-9999E16
5068,1012511101,300979801,WA007310724WA0021019999A-9999E16
5069,1012511101,300979822,WA007310724WA0021019999A-9999E16
5070,1012511101,300979823,WA007310724WA0021019999A-9999E16
5071,1012511101,300979824,WA007310724WA0021019999A-9999E16
5072,1012511102,300979838,WA007310724WA0021019999A-9999E16
5073,1012511102,300979839,WA007310724WA0021019999A-9999E16
5074,1012511102,300979840,WA007310724WA0021019999A-9999E16
5075,1012511102,300979856,WA007310724WA0021019999A-9999E16
5076,1012511102,300979858,WA007310724WA0021019999A-9999E16
5077,1012511102,300979859,WA007310724WA0021019999A-9999E16
5078,1012511102,300979874,WA007310724WA0021019999A-9999E16
5079,1012511102,300979876,WA007310724WA0021019999A-9999E16
5080,1012511103,300979932,WA007310724WA0021019999A-9999E16
5081,1012511103,300979933,WA007310724WA0021019999A-9999E16
5082,1012511103,300979942,WA007310724WA0021019999A-9999E16
5083,1012511103,300979971,WA007310724WA0021019999A-9999E16
5084,1012511103,300980022,WA007310724WA0021019999A-9999E16
5085,1012511103,300980105,WA007310724WA0021019999A-9999E16
5086,1012511103,300980106,WA007310724WA0021019999A-9999E16
5087,1012511103,300980107,WA007310724WA0021019999A-9999E16
5088,1012511104,300980167,WA007310724WA0021019999A-9999E16
5089,1012511104,300980178,WA007310724WA0021019999A-9999E16
5090,1012511104,300980179,WA007310724WA0021019999A-9999E16
5091,1012511104,300980199,WA007310724WA0021019999A-9999E16
5092,1012511104,300980200,WA007310724WA0021019999A-9999E16
5093,1012511104,300980201,WA007310724WA0021019999A-9999E16
5094,1012511104,300980242,WA007310724WA0021019999A-9999E16
5095,1012511104,300980243,WA007310724WA0021019999A-9999E16
5096,1012511105,300980244,WA007310724WA0021019999A-9999E16
5097,1012511105,300980245,WA007310724WA0021019999A-9999E16
5098,1012511105,300980246,WA007310724WA0021019999A-9999E16
5099,1012511105,300980247,WA007310724WA0021019999A-9999E16
5100,1012511105,300980250,WA007310724WA0021019999A-9999E16
5101,1012511105,300980251,WA007310724WA0021019999A-9999E16
5102,1012511105,300980372,WA007310724WA0021019999A-9999E16
5103,1012511105,300980739,WA007310724WA0021019999A-9999E16
5104,1012511106,300980740,WA007310724WA0021019999A-9999E16
5105,1012511106,300980741,WA007310724WA0021019999A-9999E16
5106,1012511106,300980778,WA007310724WA0021019999A-9999E16
5107,1012511106,300980779,WA007310724WA0021019999A-9999E16
5108,1012511106,300980784,WA007310724WA0021019999A-9999E16
5109,1012511106,300980785,WA007310724WA0021019999A-9999E16
5110,1012511106,300980786,WA007310724WA0021019999A-9999E16
5111,1012511106,300980787,WA007310724WA0021019999A-9999E16
5112,1012511107,300980798,WA007310724WA0021019999A-9999E16
5113,1012511107,300980799,WA007310724WA0021019999A-9999E16
5114,1012511107,300980800,WA007310724WA0021019999A-9999E16
5115,1012511107,300980805,WA007310724WA0021019999A-9999E16
5116,1012511107,300980806,WA007310724WA0021019999A-9999E16
5117,1012511107,300980807,WA007310724WA0021019999A-9999E16
5118,1012511107,300980808,WA007310724WA0021019999A-9999E16
5119,1012511107,300980810,WA007310724WA0021019999A-9999E16
5120,1012511108,300980811,WA007310724WA0021019999A-9999E16
5121,1012511108,300980812,WA007310724WA0021019999A-9999E16
5122,1012511108,300980848,WA007310724WA0021019999A-9999E16
5123,1012511108,300980849,WA007310724WA0021019999A-9999E16
5124,1012511108,300980850,WA007310724WA0021019999A-9999E16
5125,1012511108,300980851,WA007310724WA0021019999A-9999E16
5126,1012511108,300980858,WA007310724WA0021019999A-9999E16
5127,1012511108,300980859,WA007310724WA0021019999A-9999E16
5128,1012511109,300980862,WA007310724WA0021019999A-9999E16
5129,1012511109,300980863,WA007310724WA0021019999A-9999E16
5130,1012511109,300980864,WA007310724WA0021019999A-9999E16
5131,1012511109,300980865,WA007310724WA0021019999A-9999E16
5132,1012511109,300980866,WA007310724WA0021019999A-9999E16
5133,1012511109,300980867,WA007310724WA0021019999A-9999E16
5134,1012511109,300980989,WA007310724WA0021019999A-9999E16
5135,1012511109,300980990,WA007310724WA0021019999A-9999E16
5136,1012511110,300980991,WA007310724WA0021013041A-9999A-9999E16
5137,1012511111,300981096,WA007310724WA0021019999A-9999E16
5138,1012511111,300981097,WA007310724WA0021019999A-9999E16
5139,1012511111,300981098,WA007310724WA0021019999A-9999E16
5140,1012511111,300981112,WA007310724WA0021019999A-9999E16
5141,1012511201,300981138,WA007310724WA0021019999A-9999E15
5142,1012511201,300981139,WA007310724WA0021019999A-9999E15
5143,1012511201,300981140,WA007310724WA0021019999A-9999E15
5144,1012511201,300981141,WA007310724WA0021019999A-9999E15
5145,1012511201,300981142,WA007310724WA0021019999A-9999E15
5146,1012511201,300981143,WA007310724WA0021019999A-9999E15
5147,1012511201,300981144,WA007310724WA0021019999A-9999E15
5148,1012511201,300981145,WA007310724WA0021019999A-9999E15
5149,1012511202,300981203,WA007310724WA0021019999A-9999E15
5150,1012511202,300981204,WA007310724WA0021019999A-9999E15
5151,1012511202,300981205,WA007310724WA0021019999A-9999E15
5152,1012511202,300981207,WA007310724WA0021019999A-9999E15
5153,1012511202,300981209,WA007310724WA0021019999A-9999E15
5154,1012511202,300981329,WA007310724WA0021019999A-9999E15
5155,1012511202,300981330,WA007310724WA0021019999A-9999E15
5156,1012511202,300981331,WA007310724WA0021019999A-9999E15
5157,1012511203,300981338,WA007310724WA0021019999A-9999E15
5158,1012511203,300981339,WA007310724WA0021019999A-9999E15
5159,1012511203,300981340,WA007310724WA0021019999A-9999E15
5160,1012511203,300981341,WA007310724WA0021019999A-9999E15
5161,1012511203,300981356,WA007310724WA0021019999A-9999E15
5162,1012511203,300981357,WA007310724WA0021019999A-9999E15
5163,1012511203,300981380,WA007310724WA0021019999A-9999E15
5164,1012511203,300981381,WA007310724WA0021019999A-9999E15
5165,1012511205,300981623,WA007310724WA0021019999A15
5166,1012511205,300981624,WA007310724WA0021019999A15
5167,1012511205,300981625,WA007310724WA0021019999A15
5168,1012511205,300981626,WA007310724WA0021019999A15
5169,1012511205,300981627,WA007310724WA0021019999A15
5170,1012511205,300982222,WA007310724WA0021019999A15
5171,1012511205,300982223,WA007310724WA0021019999A15
5172,1012511205,300982225,WA007310724WA0021019999A15
5173,1012511206,300982236,WA007310724WA0021019999A-9999E15
5174,1012511206,300982237,WA007310724WA0021019999A-9999E15
